from,to,average,threshold,collusion
Norway,Malta,3.789473684210526,3.704999999999995,TRUE
Norway,Sweden,8.92,4,TRUE
Norway,Netherlands,4.782608695652174,3.9,TRUE
Romania,Azerbaijan,4,3.888888888888889,TRUE
Romania,Hungary,5.769230769230769,3.888888888888889,TRUE
Romania,Italy,4.866666666666666,3.888888888888889,TRUE
Romania,Moldova,9.75,4,TRUE
Romania,Russia,4.285714285714286,3.888888888888889,TRUE
Romania,Sweden,4.304347826086956,3.7777777777777777,TRUE
Romania,Netherlands,4.473684210526316,3.888888888888889,TRUE
Romania,Ukraine,4.6,3.888888888888889,TRUE
Russia,Armenia,9.454545454545457,4.142857142857143,TRUE
Russia,Azerbaijan,8.375,4,TRUE
Russia,Belarus,5.833333333333333,3.857142857142857,TRUE
Russia,Belgium,4.545454545454546,4.285714285714286,TRUE
Russia,Greece,4.6,4.142857142857143,TRUE
Russia,Moldova,7.357142857142857,4,TRUE
Russia,Ukraine,5.714285714285714,4.142857142857143,TRUE
San Marino,Greece,6.277777777777778,3.8,TRUE
San Marino,Italy,6.9411764705882355,3.7,TRUE
San Marino,Moldova,4.111111111111111,3.8,TRUE
San Marino,Russia,4,3.704999999999995,TRUE
San Marino,Sweden,4.565217391304348,3.7,TRUE
San Marino,Ukraine,4.3125,3.9,TRUE
Serbia,Finland,4.588235294117647,3.888888888888889,TRUE
Serbia,Hungary,7.2,4,TRUE
Serbia,Italy,5.25,4,TRUE
Serbia,Moldova,4.6875,4,TRUE
Serbia,Russia,5.666666666666667,3.888888888888889,TRUE
Serbia,Sweden,4.285714285714286,3.888888888888889,TRUE
Slovenia,Belgium,4.2727272727272725,3.8,TRUE
Slovenia,Italy,6.764705882352941,3.8,TRUE
Slovenia,Russia,4.357142857142857,3.8,TRUE
Slovenia,Sweden,4.708333333333333,3.704999999999995,TRUE
Slovenia,Netherlands,3.789473684210526,3.7,TRUE
Slovenia,Ukraine,4.904761904761905,4,TRUE
Spain,France,3.9375,3.8,TRUE
Spain,Ireland,3.857142857142857,3.7,TRUE
Spain,Italy,6.882352941176471,3.9,TRUE
Spain,Romania,5.363636363636363,3.8,TRUE
Spain,Russia,4.230769230769231,3.6,TRUE
Spain,Sweden,5.181818181818182,3.9,TRUE
Spain,Ukraine,4,3.8,TRUE
Sweden,Belgium,4.157894736842105,3.7,TRUE
Sweden,Denmark,6,3.8,TRUE
Sweden,Finland,6.529411764705882,3.9,TRUE
Sweden,Iceland,4.142857142857143,4,TRUE
Sweden,Norway,7.6521739130434785,3.9,TRUE
Sweden,Russia,4.315789473684211,3.9,TRUE
Sweden,Netherlands,4.913043478260869,3.8,TRUE
Switzerland,Hungary,3.6666666666666665,3.604999999999995,TRUE
Switzerland,Italy,6.588235294117647,3.8,TRUE
Switzerland,Norway,3.962962962962963,3.9049999999999954,TRUE
Switzerland,Sweden,5.142857142857143,3.9,TRUE
Switzerland,Netherlands,4.8,3.7,TRUE
Netherlands,Armenia,4.117647058823529,3.9,TRUE
Netherlands,Belgium,7.294117647058823,3.8,TRUE
Netherlands,Denmark,4.666666666666667,3.8,TRUE
Netherlands,Malta,4,3.7,TRUE
Netherlands,Norway,5.04,3.8,TRUE
Netherlands,Russia,3.95,3.9,TRUE
Netherlands,Sweden,6.44,3.8,TRUE
Netherlands,Ukraine,4.6,3.704999999999995,TRUE
Ukraine,Armenia,4.333333333333333,4.125,TRUE
Ukraine,Azerbaijan,4.615384615384615,4.125,TRUE
Ukraine,Belarus,9.88888888888889,4.125,TRUE
Ukraine,Georgia,5.375,4.125,TRUE
Ukraine,Lithuania,5.095238095238095,4.131249999999994,TRUE
Ukraine,Moldova,4.875,3.875,TRUE
Ukraine,Sweden,4.105263157894737,4,TRUE
United Kingdom,Finland,4,3.9,TRUE
United Kingdom,Ireland,4.857142857142857,3.8,TRUE
United Kingdom,Lithuania,6.590909090909091,3.8,TRUE
United Kingdom,Sweden,5.125,3.8049999999999953,TRUE
Austria,Croatia,4.5625,3.8,TRUE
Austria,Serbia,4.705882352941177,3.8,TRUE
Belgium,Austria,6.538461538461538,3.9,TRUE
Croatia,Serbia,7.75,4.25,TRUE
Croatia,Slovenia,5.181818181818182,4,TRUE
Estonia,Austria,4.111111111111111,3.9,TRUE
Ireland,Austria,4.125,3.8,TRUE
Lithuania,Austria,4.25,3.8,TRUE
Montenegro,Croatia,6.142857142857143,4,TRUE
Montenegro,Serbia,10.875,3.875,TRUE
Montenegro,Slovenia,4.642857142857143,4,TRUE
Russia,Cyprus,4.642857142857143,4.142857142857143,TRUE
Serbia,Croatia,5.9,4,TRUE
Serbia,Montenegro,10,4,TRUE
Serbia,Slovenia,5.714285714285714,4.222222222222222,TRUE
Slovenia,Austria,3.857142857142857,3.8,TRUE
Slovenia,Croatia,7.3,3.8,TRUE
Slovenia,Montenegro,4.8,4,TRUE
Slovenia,Serbia,6.894736842105263,3.9,TRUE
Sweden,Austria,3.8461538461538463,3.7,TRUE
Netherlands,Austria,4.052631578947368,3.8049999999999953,TRUE
Albania,Bulgaria,6.0588235294117645,3.9,TRUE
Albania,F.Y.R. Macedonia,8.8,3.8049999999999953,TRUE
Albania,San Marino,4.555555555555555,3.7,TRUE
Albania,Switzerland,4.947368421052632,3.9,TRUE
Armenia,Israel,4.571428571428571,4,TRUE
Azerbaijan,Bulgaria,4.2727272727272725,3.8,TRUE
Azerbaijan,Israel,6.090909090909091,3.9,TRUE
Bulgaria,Israel,4.666666666666667,4.333333333333333,TRUE
F.Y.R. Macedonia,Albania,9.25,4.333333333333333,TRUE
F.Y.R. Macedonia,Bulgaria,8.615384615384615,4.333333333333333,TRUE
Finland,Bulgaria,4.846153846153846,3.9,TRUE
Finland,Switzerland,5.125,3.8,TRUE
France,Israel,6.705882352941177,4.1,TRUE
Georgia,Bulgaria,3.923076923076923,3.7,TRUE
Georgia,Latvia,4.75,3.9,TRUE
Germany,Bulgaria,3.8461538461538463,3.8,TRUE
Germany,Switzerland,4.333333333333333,3.7,TRUE
Greece,Albania,7.3,3.9,TRUE
Greece,Bulgaria,4.8,3.8049999999999953,TRUE
Hungary,Bulgaria,5.666666666666667,4.142857142857143,TRUE
Iceland,Switzerland,4.4,3.6,TRUE
Israel,Bulgaria,4.466666666666667,3.8,TRUE
Malta,Bulgaria,6.2727272727272725,3.9,TRUE
Malta,F.Y.R. Macedonia,4,3.8,TRUE
Norway,Bulgaria,5.333333333333333,3.7,TRUE
Romania,Bulgaria,4.666666666666667,3.7777777777777777,TRUE
Romania,Switzerland,5.615384615384615,3.888888888888889,TRUE
San Marino,Bulgaria,4.538461538461538,3.7,TRUE
Spain,Bulgaria,5.923076923076923,3.8,TRUE
Spain,Switzerland,4.666666666666667,3.8,TRUE
Switzerland,Albania,4.947368421052632,3.7,TRUE
Albania,Montenegro,4.8,4,TRUE
Armenia,Montenegro,5.571428571428571,4,TRUE
Austria,Switzerland,5.85,3.8,TRUE
Belgium,Poland,4.368421052631579,3.8,TRUE
Denmark,Switzerland,4.388888888888889,3.8,TRUE
Estonia,Switzerland,3.928571428571429,3.704999999999995,TRUE
F.Y.R. Macedonia,Montenegro,8,4.333333333333333,TRUE
Finland,Austria,4.823529411764706,3.8049999999999953,TRUE
France,Austria,4.176470588235294,4.0049999999999955,TRUE
Germany,Poland,5.117647058823529,3.8,TRUE
Iceland,Austria,4.555555555555555,3.9,TRUE
Ireland,Poland,4.466666666666667,3.8,TRUE
Ireland,Switzerland,4.277777777777778,3.9,TRUE
Israel,Austria,5.357142857142857,3.7,TRUE
Italy,Poland,4,3.9,TRUE
Moldova,Switzerland,4.142857142857143,3.9,TRUE
Norway,Poland,4,3.8,TRUE
Poland,Iceland,4.714285714285714,4,TRUE
Poland,Slovenia,4,3.7777777777777777,TRUE
Poland,Sweden,5.913043478260869,3.888888888888889,TRUE
Poland,Switzerland,4.642857142857143,3.888888888888889,TRUE
Poland,Ukraine,8.0625,3.888888888888889,TRUE
Portugal,Italy,4.769230769230769,4,TRUE
Portugal,Russia,5.428571428571429,4,TRUE
Portugal,Spain,4.928571428571429,4,TRUE
Portugal,Sweden,4.842105263157895,4.125,TRUE
Portugal,Netherlands,4.933333333333334,4.256249999999994,TRUE
Portugal,Ukraine,5.923076923076923,3.8812499999999943,TRUE
Romania,Austria,4.166666666666667,4,TRUE
Spain,Austria,3.8,3.704999999999995,TRUE
Sweden,Switzerland,4.538461538461538,3.8,TRUE
Switzerland,Austria,4.75,3.604999999999995,TRUE
Netherlands,Switzerland,5.6,3.9049999999999954,TRUE
Ukraine,Poland,5.5,4,TRUE
United Kingdom,Poland,5.85,3.8,TRUE
Armenia,Portugal,6.2727272727272725,4,TRUE
Azerbaijan,Portugal,4.083333333333333,3.8,TRUE
Belgium,Portugal,4.6923076923076925,3.7,TRUE
Estonia,Latvia,4.666666666666667,3.7,TRUE
France,Portugal,7.111111111111111,3.9,TRUE
Iceland,Portugal,4.944444444444445,3.8,TRUE
Latvia,Portugal,4.75,3.9,TRUE
Moldova,Portugal,3.823529411764706,3.7,TRUE
Montenegro,Albania,9.875,3.875,TRUE
Portugal,Belgium,4.0625,4,TRUE
Portugal,Estonia,4.4,4,TRUE
Portugal,Moldova,6.176470588235294,4,TRUE
Spain,Portugal,6.470588235294118,3.7,TRUE
Netherlands,Portugal,5.384615384615385,3.7,TRUE
Ukraine,Latvia,4.222222222222222,4.125,TRUE
Italy,Israel,4.35,3.9,TRUE
Slovenia,F.Y.R. Macedonia,7.333333333333333,3.8,TRUE
Albania,Australia,4.176470588235294,3.8049999999999953,TRUE
Albania,Cyprus,4.444444444444445,3.6,TRUE
Armenia,Cyprus,7.055555555555555,3.888888888888889,TRUE
Australia,Belgium,4.565217391304348,4,TRUE
Australia,Israel,4.2105263157894735,3.7562499999999943,TRUE
Australia,Sweden,6.833333333333333,4,TRUE
Belarus,Australia,4.384615384615385,4.142857142857143,TRUE
Belgium,Australia,4.826086956521739,3.7,TRUE
Cyprus,Israel,4.4,3.783333333333328,TRUE
Czech Republic,Azerbaijan,4.65,4.125,TRUE
Czech Republic,Russia,5,4.125,TRUE
Czech Republic,Sweden,6.190476190476191,4.125,TRUE
Denmark,Australia,6.117647058823529,3.8,TRUE
Estonia,Australia,4.611111111111111,3.8,TRUE
F.Y.R. Macedonia,Serbia,9,4.5,TRUE
Finland,Australia,5.888888888888889,3.704999999999995,TRUE
France,Australia,4.133333333333334,4,TRUE
Germany,Australia,5,3.7,TRUE
Greece,Cyprus,10.681818181818182,3.9,TRUE
Hungary,Australia,4.615384615384615,4,TRUE
Iceland,Australia,6.722222222222222,3.8,TRUE
Ireland,Latvia,5.222222222222222,3.8,TRUE
Israel,Australia,5.526315789473684,3.8,TRUE
Italy,Albania,5.5,3.9,TRUE
Latvia,Australia,4.411764705882353,3.8,TRUE
Lithuania,Latvia,9.3,3.9,TRUE
Malta,Australia,4.294117647058823,3.8,TRUE
Malta,Cyprus,4.2631578947368425,3.8,TRUE
Moldova,Australia,4.5,3.9,TRUE
Moldova,Israel,3.923076923076923,3.9,TRUE
Norway,Australia,4.666666666666667,4,TRUE
Poland,Australia,6.304347826086956,3.7777777777777777,TRUE
Poland,Latvia,4.166666666666667,4.111111111111111,TRUE
Spain,Australia,5.222222222222222,3.9,TRUE
Sweden,Australia,6.15,3.8049999999999953,TRUE
Switzerland,Serbia,6.105263157894737,3.9,TRUE
United Kingdom,Australia,5.25,3.8049999999999953,TRUE
Albania,Macedonia,10,3.7,TRUE
Australia,Denmark,4.181818181818182,4,TRUE
Australia,Moldova,5.769230769230769,4,TRUE
Serbia,Macedonia,12,4.111111111111111,TRUE
Australia,Iceland,5.583333333333333,4,TRUE
Australia,Ireland,4.222222222222222,4.125,TRUE
Australia,Malta,5,4,TRUE
Czech Republic,Ireland,4.571428571428571,4.125,TRUE
Czech Republic,Portugal,4.4375,4.125,TRUE
Iceland,Czech Republic,4.2,3.7,TRUE
Israel,Czech Republic,4.444444444444445,3.7,TRUE
Lithuania,Portugal,6.090909090909091,3.8,TRUE
Norway,Portugal,3.8333333333333335,3.7,TRUE
Poland,Portugal,4.666666666666667,3.888888888888889,TRUE
Slovenia,Czech Republic,4.214285714285714,3.8,TRUE
Switzerland,Portugal,8.333333333333334,3.9,TRUE
United Kingdom,Portugal,5.153846153846154,3.8049999999999953,TRUE
Australia,Bulgaria,5.1,4.125,TRUE
Australia,Ukraine,4.6875,3.875,TRUE
Austria,Bulgaria,4.625,3.8,TRUE
Belarus,Bulgaria,6.333333333333333,4.007142857142851,TRUE
Belgium,Bulgaria,4.166666666666667,3.9,TRUE
Belgium,Czech Republic,3.8823529411764706,3.8,TRUE
Bulgaria,Austria,4.714285714285714,4.333333333333333,TRUE
Croatia,Czech Republic,5.214285714285714,4.25,TRUE
Cyprus,Bulgaria,6.9,4,TRUE
Czech Republic,Bulgaria,4.166666666666667,4.006249999999994,TRUE
Czech Republic,Ukraine,6.75,4.125,TRUE
Denmark,Bulgaria,4.125,3.7,TRUE
Estonia,Bulgaria,5.214285714285714,3.9,TRUE
F.Y.R. Macedonia,Croatia,5.625,4.333333333333333,TRUE
Germany,Croatia,4.166666666666667,3.7,TRUE
Hungary,Czech Republic,4.7,3.857142857142857,TRUE
Ireland,Bulgaria,6.285714285714286,3.7,TRUE
Moldova,Bulgaria,5.416666666666667,3.8,TRUE
Serbia,Bulgaria,5.714285714285714,4.111111111111111,TRUE
Spain,Czech Republic,3.85,3.704999999999995,TRUE
Ukraine,Australia,4.3125,4.125,TRUE
United Kingdom,Bulgaria,7.642857142857143,3.8,TRUE
Austria,Bosnia & Herzegovina,6,3.6,TRUE
Azerbaijan,Bosnia & Herzegovina,7.5,3.8,TRUE
Croatia,Bosnia & Herzegovina,8,4,TRUE
Czech Republic,Bosnia & Herzegovina,4.5,4.125,TRUE
Czech Republic,Moldova,4.625,4.125,TRUE
Montenegro,Bosnia & Herzegovina,9,4.125,TRUE
Sweden,Bosnia & Herzegovina,6,3.8,TRUE
Serbia,F.Y.R. Macedonia,9.75,4.222222222222222,TRUE
Austria,Portugal,5.166666666666667,3.6,TRUE
F.Y.R. Macedonia,Portugal,4.25,4.166666666666667,TRUE
Finland,Portugal,3.9375,3.9049999999999954,TRUE
Georgia,Portugal,4.785714285714286,3.8,TRUE
Portugal,Bulgaria,4.25,4,TRUE
Albania,North Macedonia,9.5,3.7,TRUE
Armenia,North Macedonia,6,4.00555555555555,TRUE
Austria,North Macedonia,6.25,3.7,TRUE
Belarus,North Macedonia,5,4.285714285714286,TRUE
Croatia,North Macedonia,7,4.131249999999994,TRUE
Czech Republic,North Macedonia,4.75,4.131249999999994,TRUE
Denmark,North Macedonia,5.25,3.7,TRUE
Germany,North Macedonia,4.625,3.8,TRUE
Hungary,North Macedonia,5,4.142857142857143,TRUE
Iceland,North Macedonia,4,3.7,TRUE
Moldova,North Macedonia,5.5,3.8,TRUE
Montenegro,North Macedonia,6,3.75,TRUE
North Macedonia,Albania,9,5.666666666666667,TRUE
North Macedonia,Italy,7.666666666666667,5.0166666666666515,TRUE
North Macedonia,Malta,5.6,5.333333333333333,TRUE
North Macedonia,Serbia,10,5.666666666666667,TRUE
Romania,North Macedonia,4.25,4,TRUE
Serbia,North Macedonia,8.25,4,TRUE
Slovenia,North Macedonia,6.5,3.9,TRUE
Switzerland,North Macedonia,7.25,3.8,TRUE
United Kingdom,North Macedonia,5.166666666666667,3.8,TRUE
North Macedonia,Croatia,7.5,5.333333333333333,TRUE
North Macedonia,Montenegro,6.5,5.3499999999999845,TRUE
