from,to,average,threshold,collusion
Denmark,Spain,0.2857142857142857,4.857142857142857,FALSE
Denmark,Sweden,9.285714285714286,5,TRUE
Denmark,Switzerland,2.5,4.857142857142857,FALSE
Denmark,Netherlands,1.4,5.007142857142851,FALSE
Denmark,Turkey,0.5714285714285714,5,FALSE
Denmark,United Kingdom,4.857142857142857,5,FALSE
Finland,Austria,0.6,5,FALSE
Finland,Belgium,0,5.166666666666667,FALSE
Finland,Bosnia & Herzegovina,0.75,5,FALSE
Finland,Croatia,1.5,5,FALSE
Finland,Cyprus,3.3333333333333335,4.833333333333333,FALSE
Finland,Denmark,3.3333333333333335,5.166666666666667,FALSE
Finland,France,2.5,5.166666666666667,FALSE
Finland,Germany,1.2,5.333333333333333,FALSE
Finland,Greece,2,5.333333333333333,FALSE
Finland,Iceland,0.25,5.333333333333333,FALSE
Finland,Ireland,4.2,5,FALSE
Finland,Israel,3.75,5.166666666666667,FALSE
Finland,Italy,8,5,TRUE
Finland,Luxembourg,0,5.174999999999993,FALSE
Finland,Malta,2.1666666666666665,5.166666666666667,FALSE
Finland,Norway,4.2,5.166666666666667,FALSE
Finland,Portugal,2.5,5.333333333333333,FALSE
Finland,Slovenia,1,5.166666666666667,FALSE
Finland,Spain,1.6666666666666667,5.333333333333333,FALSE
Finland,Sweden,5.833333333333333,5,TRUE
Finland,Switzerland,1.3333333333333333,5.333333333333333,FALSE
Finland,Netherlands,1.4,5,FALSE
Finland,Turkey,1.8,5.166666666666667,FALSE
Finland,United Kingdom,3.5,5,FALSE
France,Austria,2.875,4.6,FALSE
France,Belgium,1.5714285714285714,4.4,FALSE
France,Bosnia & Herzegovina,2.5,4.5,FALSE
France,Croatia,2.3,4.6,FALSE
France,Cyprus,1,4.7,FALSE
France,Denmark,1.5714285714285714,4.5049999999999955,FALSE
France,Finland,0,4.6,FALSE
France,Germany,2.6666666666666665,4.5,FALSE
France,Greece,1.875,4.7,FALSE
France,Iceland,0.75,4.5049999999999955,FALSE
France,Ireland,4.333333333333333,4.6,FALSE
France,Israel,7,4.4,TRUE
France,Italy,2.5,4.6,FALSE
France,Luxembourg,0,4.5,FALSE
France,Malta,2.1,4.6,FALSE
France,Norway,1.8888888888888888,4.5,FALSE
France,Portugal,7.125,4.6,TRUE
France,Slovenia,1.75,4.5,FALSE
France,Spain,3.2,4.6,FALSE
France,Sweden,1.2,4.5,FALSE
France,Switzerland,2.857142857142857,4.6,FALSE
France,Netherlands,2.125,4.404999999999996,FALSE
France,Turkey,4.555555555555555,4.5,TRUE
France,United Kingdom,4.2,4.6,FALSE
Germany,Austria,1,4.777777777777778,FALSE
Germany,Belgium,1.1666666666666667,4.666666666666667,FALSE
Germany,Bosnia & Herzegovina,1.5714285714285714,4.666666666666667,FALSE
Germany,Croatia,3.6666666666666665,4.555555555555555,FALSE
Germany,Cyprus,1,4.555555555555555,FALSE
Germany,Denmark,4.428571428571429,4.666666666666667,FALSE
Germany,Finland,0,4.555555555555555,FALSE
Germany,France,3.111111111111111,4.666666666666667,FALSE
Germany,Greece,1.5714285714285714,4.666666666666667,FALSE
Germany,Iceland,0.42857142857142855,4.777777777777778,FALSE
Germany,Ireland,3.5,4.777777777777778,FALSE
Germany,Israel,4.142857142857143,4.449999999999996,FALSE
Germany,Italy,2,4.666666666666667,FALSE
Germany,Luxembourg,0,4.666666666666667,FALSE
Germany,Malta,3.5555555555555554,4.666666666666667,FALSE
Germany,Norway,2.375,4.777777777777778,FALSE
Germany,Portugal,0.14285714285714285,4.666666666666667,FALSE
Germany,Slovenia,1.2857142857142858,4.666666666666667,FALSE
Germany,Spain,1.6666666666666667,4.777777777777778,FALSE
Germany,Sweden,3.888888888888889,4.666666666666667,FALSE
Germany,Switzerland,2.3333333333333335,4.666666666666667,FALSE
Germany,Netherlands,2,4.672222222222217,FALSE
Germany,Turkey,6.625,4.555555555555555,TRUE
Germany,United Kingdom,3.4444444444444446,4.666666666666667,FALSE
Greece,Austria,1.6666666666666667,4.75,FALSE
Greece,Belgium,0.8,4.881249999999994,FALSE
Greece,Bosnia & Herzegovina,0,4.875,FALSE
Greece,Croatia,3.5,4.75,FALSE
Greece,Cyprus,11.142857142857142,4.75,TRUE
Greece,Denmark,1.6,4.875,FALSE
Greece,Finland,3.6,4.875,FALSE
Greece,France,2,5,FALSE
Greece,Germany,0.5714285714285714,4.875,FALSE
Greece,Iceland,1.1666666666666667,4.756249999999994,FALSE
Greece,Ireland,2.857142857142857,5,FALSE
Greece,Israel,2.4,4.875,FALSE
Greece,Italy,2.5,4.75,FALSE
Greece,Luxembourg,0,5,FALSE
Greece,Malta,5.375,4.75,TRUE
Greece,Norway,3.5714285714285716,4.631249999999994,FALSE
Greece,Portugal,1.2857142857142858,4.625,FALSE
Greece,Slovenia,2.142857142857143,4.75,FALSE
Greece,Spain,4.75,4.875,FALSE
Greece,Sweden,0.125,4.756249999999994,FALSE
Greece,Switzerland,1.1666666666666667,4.756249999999994,FALSE
Greece,Netherlands,1.3333333333333333,4.75,FALSE
Greece,Turkey,2.4285714285714284,4.756249999999994,FALSE
Greece,United Kingdom,3,4.75,FALSE
Iceland,Austria,1.5714285714285714,4.881249999999994,FALSE
Iceland,Belgium,0,4.75,FALSE
Iceland,Bosnia & Herzegovina,0.42857142857142855,4.875,FALSE
Iceland,Croatia,2.375,4.75,FALSE
Iceland,Cyprus,2.4285714285714284,4.625,FALSE
Iceland,Denmark,8.166666666666666,5,TRUE
Iceland,Finland,3,5,FALSE
Iceland,France,4.375,4.756249999999994,FALSE
Iceland,Germany,2.5714285714285716,4.75,FALSE
Iceland,Greece,1.3333333333333333,4.875,FALSE
Iceland,Ireland,2.5,4.756249999999994,FALSE
Iceland,Israel,0.2,5,FALSE
Iceland,Italy,0.5,4.75,FALSE
Iceland,Luxembourg,0,4.625,FALSE
Iceland,Malta,0.375,4.881249999999994,FALSE
Iceland,Norway,5.625,4.875,TRUE
Iceland,Portugal,2.857142857142857,4.625,FALSE
Iceland,Slovenia,1.8333333333333333,4.75,FALSE
Iceland,Spain,0.875,4.756249999999994,FALSE
Iceland,Sweden,5.5,4.75,TRUE
Iceland,Switzerland,1.4,4.875,FALSE
Iceland,Netherlands,2.142857142857143,4.875,FALSE
Iceland,Turkey,1.1428571428571428,4.625,FALSE
Iceland,United Kingdom,3,5,FALSE
Ireland,Austria,2.2857142857142856,4.666666666666667,FALSE
Ireland,Belgium,2.8333333333333335,4.777777777777778,FALSE
Ireland,Bosnia & Herzegovina,0.42857142857142855,4.666666666666667,FALSE
Ireland,Croatia,2,4.555555555555555,FALSE
Ireland,Cyprus,0.5,4.555555555555555,FALSE
Ireland,Denmark,6.333333333333333,4.666666666666667,TRUE
Ireland,Finland,0,4.777777777777778,FALSE
Ireland,France,4,4.777777777777778,FALSE
Ireland,Germany,3.5,4.666666666666667,FALSE
Ireland,Greece,0.7142857142857143,4.444444444444445,FALSE
Ireland,Iceland,3.375,4.555555555555555,FALSE
Ireland,Israel,1,4.777777777777778,FALSE
Ireland,Italy,0.5,4.666666666666667,FALSE
Ireland,Luxembourg,0,4.338888888888883,FALSE
Ireland,Malta,4.222222222222222,4.666666666666667,FALSE
Ireland,Norway,4,4.666666666666667,FALSE
Ireland,Portugal,1,4.561111111111106,FALSE
Ireland,Slovenia,3.142857142857143,4.666666666666667,FALSE
Ireland,Spain,1.2222222222222223,4.672222222222217,FALSE
Ireland,Sweden,5.555555555555555,4.555555555555555,TRUE
Ireland,Switzerland,1.8333333333333333,4.888888888888889,FALSE
Ireland,Netherlands,3.625,4.777777777777778,FALSE
Ireland,Turkey,0.25,4.777777777777778,FALSE
Ireland,United Kingdom,3.7777777777777777,4.777777777777778,FALSE
Israel,Austria,0.4,5,FALSE
Israel,Belgium,1.6666666666666667,4.864285714285708,FALSE
Israel,Bosnia & Herzegovina,0,4.857142857142857,FALSE
Israel,Croatia,3.857142857142857,5.285714285714286,FALSE
Israel,Cyprus,1.1666666666666667,4.857142857142857,FALSE
Israel,Denmark,4.166666666666667,5,FALSE
Israel,Finland,0,5.007142857142851,FALSE
Israel,France,3.4285714285714284,5,FALSE
Israel,Germany,1.7142857142857142,5,FALSE
Israel,Greece,5,4.864285714285708,TRUE
Israel,Iceland,3.4,4.714285714285714,FALSE
Israel,Ireland,1.1666666666666667,5,FALSE
Israel,Italy,0,5.142857142857143,FALSE
Israel,Luxembourg,0,5,FALSE
Israel,Malta,3.2857142857142856,4.857142857142857,FALSE
Israel,Norway,3.5,5.007142857142851,FALSE
Israel,Portugal,0.4,5,FALSE
Israel,Slovenia,0.6666666666666666,5,FALSE
Israel,Spain,4.857142857142857,4.857142857142857,FALSE
Israel,Sweden,4.142857142857143,4.857142857142857,FALSE
Israel,Switzerland,1,4.857142857142857,FALSE
Israel,Netherlands,5.4,5.285714285714286,TRUE
Israel,Turkey,0.14285714285714285,5,FALSE
Israel,United Kingdom,5.571428571428571,5,TRUE
Italy,Austria,0,7,FALSE
Italy,Belgium,0,7,FALSE
Italy,Bosnia & Herzegovina,1.5,7.5,FALSE
Italy,Croatia,0,7.024999999999977,FALSE
Italy,Cyprus,2,6.5,FALSE
Italy,Denmark,0,7,FALSE
Italy,Finland,0,7.5,FALSE
Italy,France,0,6.5,FALSE
Italy,Germany,6.5,7,FALSE
Italy,Greece,1,7.5,FALSE
Italy,Iceland,0,7,FALSE
Italy,Ireland,11,7,TRUE
Italy,Israel,0,7,FALSE
Italy,Luxembourg,0,7,FALSE
Italy,Malta,6.5,6.524999999999977,FALSE
Italy,Norway,0,7,FALSE
Italy,Portugal,0,7,FALSE
Italy,Slovenia,2,7.5,FALSE
Italy,Spain,4,7,FALSE
Italy,Sweden,0,7,FALSE
Italy,Switzerland,6,7,FALSE
Italy,Netherlands,3,7,FALSE
Italy,Turkey,3.5,7,FALSE
Italy,United Kingdom,4.5,7.5,FALSE
Luxembourg,Austria,0,10,FALSE
Luxembourg,Belgium,0,10,FALSE
Luxembourg,Bosnia & Herzegovina,0,10.099999999999909,FALSE
Luxembourg,Croatia,0,10,FALSE
Luxembourg,Cyprus,0,10,FALSE
Luxembourg,Denmark,3,12,FALSE
Luxembourg,Finland,2,10,FALSE
Luxembourg,France,6,10,FALSE
Luxembourg,Germany,0,10,FALSE
Luxembourg,Greece,0,10,FALSE
Luxembourg,Iceland,0,10,FALSE
Luxembourg,Ireland,7,10,FALSE
Luxembourg,Israel,0,10,FALSE
Luxembourg,Italy,10,10,FALSE
Luxembourg,Malta,0,10,FALSE
Luxembourg,Norway,1,10,FALSE
Luxembourg,Portugal,4,10,FALSE
Luxembourg,Slovenia,0,10,FALSE
Luxembourg,Spain,0,10,FALSE
Luxembourg,Sweden,5,10,FALSE
Luxembourg,Switzerland,12,10,TRUE
Luxembourg,Netherlands,0,10,FALSE
Luxembourg,Turkey,0,10,FALSE
Luxembourg,United Kingdom,8,10,FALSE
Malta,Austria,1.75,4.4,FALSE
Malta,Belgium,0.42857142857142855,4.4,FALSE
Malta,Bosnia & Herzegovina,2.25,4.5,FALSE
Malta,Croatia,6.2,4.5,TRUE
Malta,Cyprus,3,4.6,FALSE
Malta,Denmark,2.7142857142857144,4.6,FALSE
Malta,Finland,0.3333333333333333,4.7,FALSE
Malta,France,0,4.5,FALSE
Malta,Germany,1.7777777777777777,4.6,FALSE
Malta,Greece,4.25,4.4,FALSE
Malta,Iceland,1.25,4.5,FALSE
Malta,Ireland,4.111111111111111,4.5,FALSE
Malta,Israel,3.2857142857142856,4.5,FALSE
Malta,Italy,3.5,4.5,FALSE
Malta,Luxembourg,10,4.5,TRUE
Malta,Norway,1.5555555555555556,4.4,FALSE
Malta,Portugal,0.375,4.6,FALSE
Malta,Slovenia,1,4.5,FALSE
Malta,Spain,3.3,4.5,FALSE
Malta,Sweden,3.4,4.5,FALSE
Malta,Switzerland,1.8571428571428572,4.6,FALSE
Malta,Netherlands,2.625,4.7,FALSE
Malta,Turkey,3.4444444444444446,4.6,FALSE
Malta,United Kingdom,4.2,4.5,FALSE
Norway,Austria,1.2857142857142858,4.561111111111106,FALSE
Norway,Belgium,1.1666666666666667,4.666666666666667,FALSE
Norway,Bosnia & Herzegovina,1,4.666666666666667,FALSE
Norway,Croatia,2.6666666666666665,4.555555555555555,FALSE
Norway,Cyprus,1.5,4.555555555555555,FALSE
Norway,Denmark,6.833333333333333,4.666666666666667,TRUE
Norway,Finland,0.6,4.666666666666667,FALSE
Norway,France,5.555555555555555,4.561111111111106,TRUE
Norway,Germany,1.25,4.555555555555555,FALSE
Norway,Greece,3.857142857142857,4.666666666666667,FALSE
Norway,Iceland,3.375,4.666666666666667,FALSE
Norway,Ireland,5.444444444444445,4.666666666666667,TRUE
Norway,Israel,0.8333333333333334,4.777777777777778,FALSE
Norway,Italy,0,4.783333333333329,FALSE
Norway,Luxembourg,0,4.666666666666667,FALSE
Norway,Malta,3.3333333333333335,4.783333333333329,FALSE
Norway,Portugal,2.125,4.555555555555555,FALSE
Norway,Slovenia,0.8571428571428571,4.783333333333329,FALSE
Norway,Spain,0.5555555555555556,4.555555555555555,FALSE
Norway,Sweden,6.777777777777778,4.555555555555555,TRUE
Norway,Switzerland,0.5,4.888888888888889,FALSE
Norway,Netherlands,2.25,4.777777777777778,FALSE
Norway,Turkey,0.625,4.666666666666667,FALSE
Norway,United Kingdom,2.3333333333333335,4.561111111111106,FALSE
Portugal,Austria,2,4.625,FALSE
Portugal,Belgium,1.6,4.75,FALSE
Portugal,Bosnia & Herzegovina,0,4.875,FALSE
Portugal,Croatia,3.375,4.75,FALSE
Portugal,Cyprus,2.142857142857143,4.5,FALSE
Portugal,Denmark,3.4,4.875,FALSE
Portugal,Finland,0,4.875,FALSE
Portugal,France,4.625,4.631249999999994,FALSE
Portugal,Germany,6,4.756249999999994,TRUE
Portugal,Greece,1,4.631249999999994,FALSE
Portugal,Iceland,1.8571428571428572,4.756249999999994,FALSE
Portugal,Ireland,4.75,4.631249999999994,TRUE
Portugal,Israel,4.6,4.625,FALSE
Portugal,Italy,11,4.75,TRUE
Portugal,Luxembourg,0,4.625,FALSE
Portugal,Malta,1.5,4.875,FALSE
Portugal,Norway,3.5,4.875,FALSE
Portugal,Slovenia,1.2857142857142858,4.75,FALSE
Portugal,Spain,2.75,4.875,FALSE
Portugal,Sweden,3.875,4.75,FALSE
Portugal,Switzerland,0.2,4.75,FALSE
Portugal,Netherlands,3.142857142857143,4.75,FALSE
Portugal,Turkey,0.7142857142857143,4.75,FALSE
Portugal,United Kingdom,6.5,5,TRUE
Slovenia,Austria,0.8333333333333334,4.875,FALSE
Slovenia,Belgium,1,4.875,FALSE
Slovenia,Bosnia & Herzegovina,2.7142857142857144,4.75,FALSE
Slovenia,Croatia,7,4.75,TRUE
Slovenia,Cyprus,1.7142857142857142,4.881249999999994,FALSE
Slovenia,Denmark,3.5,4.75,FALSE
Slovenia,Finland,0,4.875,FALSE
Slovenia,France,2.875,4.75,FALSE
Slovenia,Germany,2,5.006249999999994,FALSE
Slovenia,Greece,1.4285714285714286,4.881249999999994,FALSE
Slovenia,Iceland,1.8333333333333333,4.75,FALSE
Slovenia,Ireland,4.428571428571429,5,FALSE
Slovenia,Israel,3,4.75,FALSE
Slovenia,Italy,5,4.875,TRUE
Slovenia,Luxembourg,1,5,FALSE
Slovenia,Malta,2.125,4.625,FALSE
Slovenia,Norway,4.285714285714286,4.75,FALSE
Slovenia,Portugal,0,4.875,FALSE
Slovenia,Spain,1,4.875,FALSE
Slovenia,Sweden,4.25,4.75,FALSE
Slovenia,Switzerland,2.2,4.875,FALSE
Slovenia,Netherlands,3.1666666666666665,4.75,FALSE
Slovenia,Turkey,0.375,4.875,FALSE
Slovenia,United Kingdom,4.125,4.625,FALSE
Spain,Austria,1.75,4.3,FALSE
Spain,Belgium,3.857142857142857,4.8,FALSE
Spain,Bosnia & Herzegovina,1.25,4.6,FALSE
Spain,Croatia,3.3,4.604999999999995,FALSE
Spain,Cyprus,3.5555555555555554,4.5,FALSE
Spain,Denmark,3.142857142857143,4.4,FALSE
Spain,Finland,0,4.6,FALSE
Spain,France,1.1,4.4,FALSE
Spain,Germany,5.666666666666667,4.5,TRUE
Spain,Greece,4.375,4.6,FALSE
Spain,Iceland,2.375,4.5,FALSE
Spain,Ireland,3.5555555555555554,4.604999999999995,FALSE
Spain,Israel,2.5714285714285716,4.6,FALSE
Spain,Italy,5,4.5,TRUE
Spain,Luxembourg,0,4.5,FALSE
Spain,Malta,4.5,4.5049999999999955,FALSE
Spain,Norway,1.8888888888888888,4.6,FALSE
Spain,Portugal,4.5,4.5,FALSE
Spain,Slovenia,1.5,4.6,FALSE
Spain,Sweden,1.8,4.6,FALSE
Spain,Switzerland,1.1428571428571428,4.5,FALSE
Spain,Netherlands,3,4.5,FALSE
Spain,Turkey,3.5555555555555554,4.5,FALSE
Spain,United Kingdom,2.1,4.6,FALSE
Sweden,Austria,1.5,4.5,FALSE
Sweden,Belgium,0.7142857142857143,4.5,FALSE
Sweden,Bosnia & Herzegovina,2.5,4.6,FALSE
Sweden,Croatia,1,4.5,FALSE
Sweden,Cyprus,1.2222222222222223,4.6,FALSE
Sweden,Denmark,7.142857142857143,4.6,TRUE
Sweden,Finland,3.6666666666666665,4.4,FALSE
Sweden,France,3,4.5,FALSE
Sweden,Germany,0.8888888888888888,4.5,FALSE
Sweden,Greece,2.125,4.7,FALSE
Sweden,Iceland,6.125,4.5049999999999955,TRUE
Sweden,Ireland,6,4.5,TRUE
Sweden,Israel,1.4285714285714286,4.7,FALSE
Sweden,Italy,1.5,4.6,FALSE
Sweden,Luxembourg,0,4.5,FALSE
Sweden,Malta,3,4.6,FALSE
Sweden,Norway,4.555555555555555,4.5,TRUE
Sweden,Portugal,1.375,4.5,FALSE
Sweden,Slovenia,2.125,4.6,FALSE
Sweden,Spain,1.2,4.6,FALSE
Sweden,Switzerland,0.8571428571428571,4.5,FALSE
Sweden,Netherlands,3.125,4.6,FALSE
Sweden,Turkey,0.7777777777777778,4.5,FALSE
Sweden,United Kingdom,4.2,4.5,FALSE
Switzerland,Austria,1.8333333333333333,5,FALSE
Switzerland,Belgium,0.8,5,FALSE
Switzerland,Bosnia & Herzegovina,0.4,5,FALSE
Switzerland,Croatia,2.857142857142857,5,FALSE
Switzerland,Cyprus,1.5714285714285714,4.857142857142857,FALSE
Switzerland,Denmark,2.75,4.857142857142857,FALSE
Switzerland,Finland,0,5,FALSE
Switzerland,France,2.4285714285714284,4.714285714285714,FALSE
Switzerland,Germany,5.666666666666667,4.857142857142857,TRUE
Switzerland,Greece,0.3333333333333333,5.007142857142851,FALSE
Switzerland,Iceland,0.6,5,FALSE
Switzerland,Ireland,8.833333333333334,5,TRUE
Switzerland,Israel,2.75,4.721428571428564,FALSE
Switzerland,Italy,5.5,4.857142857142857,TRUE
Switzerland,Luxembourg,0,5.142857142857143,FALSE
Switzerland,Malta,3.5714285714285716,5,FALSE
Switzerland,Norway,3.1666666666666665,4.857142857142857,FALSE
Switzerland,Portugal,3,4.857142857142857,FALSE
Switzerland,Slovenia,0.4,5,FALSE
Switzerland,Spain,4.714285714285714,5,FALSE
Switzerland,Sweden,3.7142857142857144,5,FALSE
Switzerland,Netherlands,1.6666666666666667,4.721428571428564,FALSE
Switzerland,Turkey,2.8333333333333335,5,FALSE
Switzerland,United Kingdom,5.428571428571429,4.857142857142857,TRUE
Netherlands,Austria,0.8333333333333334,4.756249999999994,FALSE
Netherlands,Belgium,4.4,4.75,FALSE
Netherlands,Bosnia & Herzegovina,0.5,4.625,FALSE
Netherlands,Croatia,1.25,4.625,FALSE
Netherlands,Cyprus,1.4285714285714286,4.875,FALSE
Netherlands,Denmark,4,4.875,FALSE
Netherlands,Finland,1,4.75,FALSE
Netherlands,France,2.25,4.75,FALSE
Netherlands,Germany,5.428571428571429,4.875,TRUE
Netherlands,Greece,2,4.75,FALSE
Netherlands,Iceland,2,4.75,FALSE
Netherlands,Ireland,5.125,4.625,TRUE
Netherlands,Israel,2,4.625,FALSE
Netherlands,Italy,4.5,4.875,FALSE
Netherlands,Luxembourg,0,4.625,FALSE
Netherlands,Malta,1.25,4.625,FALSE
Netherlands,Norway,3.25,4.75,FALSE
Netherlands,Portugal,3,4.875,FALSE
