from,to,average,threshold,collusion
Portugal,Israel,5.111111111111111,5.4,FALSE
Portugal,Italy,6,5.2,TRUE
Portugal,Luxembourg,4.5,5.4,FALSE
Portugal,Monaco,3,5.5,FALSE
Portugal,Norway,1.4,5.5,FALSE
Portugal,Spain,1.6,5.5049999999999955,FALSE
Portugal,Sweden,2,5.3,FALSE
Portugal,Switzerland,3.2,5.4,FALSE
Portugal,Netherlands,2.7,5.2,FALSE
Portugal,United Kingdom,6.2,5.5,TRUE
Portugal,Yugoslavia,0.8333333333333334,5.304999999999995,FALSE
Spain,Belgium,1.8,5.6,FALSE
Spain,Finland,1.5,5.4,FALSE
Spain,France,5.875,5.4,TRUE
Spain,Germany,7.8,5.3,TRUE
Spain,Ireland,3.6,5.4,FALSE
Spain,Israel,3.6666666666666665,5.4,FALSE
Spain,Italy,5.25,5.3,FALSE
Spain,Luxembourg,4.1,5.4,FALSE
Spain,Monaco,3.5714285714285716,5.4,FALSE
Spain,Norway,0.9,5.4,FALSE
Spain,Portugal,1.8,5.2,FALSE
Spain,Sweden,2,5.6,FALSE
Spain,Switzerland,2.1,5.3,FALSE
Spain,Netherlands,3.3,5.3,FALSE
Spain,United Kingdom,5.4,5.4,FALSE
Spain,Yugoslavia,1.5,5.2,FALSE
Sweden,Belgium,2.111111111111111,5.555555555555555,FALSE
Sweden,Finland,2,5.555555555555555,FALSE
Sweden,France,6.857142857142857,5.444444444444445,TRUE
Sweden,Germany,5.444444444444445,5.555555555555555,FALSE
Sweden,Ireland,7.111111111111111,5.555555555555555,TRUE
Sweden,Israel,5.125,5.444444444444445,FALSE
Sweden,Italy,2.2857142857142856,5.555555555555555,FALSE
Sweden,Luxembourg,3.2222222222222223,5.444444444444445,FALSE
Sweden,Monaco,4.5,5.555555555555555,FALSE
Sweden,Norway,2.111111111111111,5.222222222222222,FALSE
Sweden,Portugal,2.111111111111111,5.444444444444445,FALSE
Sweden,Spain,1.5555555555555556,5.444444444444445,FALSE
Sweden,Switzerland,0.8888888888888888,5.338888888888883,FALSE
Sweden,Netherlands,3.2222222222222223,5.444444444444445,FALSE
Sweden,United Kingdom,5,5.555555555555555,FALSE
Sweden,Yugoslavia,4.2,5.555555555555555,FALSE
Switzerland,Belgium,2.2,5.4,FALSE
Switzerland,Finland,3.6,5.4,FALSE
Switzerland,France,7.25,5.304999999999995,TRUE
Switzerland,Germany,3.2,5.4,FALSE
Switzerland,Ireland,5.2,5.4,FALSE
Switzerland,Israel,6.222222222222222,5.2,TRUE
Switzerland,Italy,4.5,5.4,FALSE
Switzerland,Luxembourg,1.9,5.3,FALSE
Switzerland,Monaco,3.142857142857143,5.4,FALSE
Switzerland,Norway,0.7,5.4,FALSE
Switzerland,Portugal,2.1,5.4,FALSE
Switzerland,Spain,4.5,5.3,FALSE
Switzerland,Sweden,2.6666666666666665,5.5049999999999955,FALSE
Switzerland,Netherlands,2.5,5.5,FALSE
Switzerland,United Kingdom,5.6,5.3,TRUE
Switzerland,Yugoslavia,2.8333333333333335,5.304999999999995,FALSE
Netherlands,Belgium,3.2,5.5,FALSE
Netherlands,Finland,1.5,5.204999999999996,FALSE
Netherlands,France,7.625,5.3,TRUE
Netherlands,Germany,3.8,5.5,FALSE
Netherlands,Ireland,2.9,5.4,FALSE
Netherlands,Israel,5.888888888888889,5.4,TRUE
Netherlands,Italy,0.625,5.4,FALSE
Netherlands,Luxembourg,4,5.404999999999996,FALSE
Netherlands,Monaco,3.2857142857142856,5.5,FALSE
Netherlands,Norway,1.6,5.5,FALSE
Netherlands,Portugal,1.9,5.5,FALSE
Netherlands,Spain,3.5,5.4,FALSE
Netherlands,Sweden,1.5555555555555556,5.4,FALSE
Netherlands,Switzerland,5,5.3,FALSE
Netherlands,United Kingdom,5.8,5.5,TRUE
Netherlands,Yugoslavia,1.1666666666666667,5.4,FALSE
United Kingdom,Belgium,4.2,5.5,FALSE
United Kingdom,Finland,1.6,5.4,FALSE
United Kingdom,France,5.875,5.3,TRUE
United Kingdom,Germany,4.6,5.4,FALSE
United Kingdom,Ireland,5.7,5.304999999999995,TRUE
United Kingdom,Israel,4,5.3,FALSE
United Kingdom,Italy,3.875,5.3,FALSE
United Kingdom,Luxembourg,4.4,5.4,FALSE
United Kingdom,Monaco,4.714285714285714,5.3,FALSE
United Kingdom,Norway,1.2,5.4,FALSE
United Kingdom,Portugal,0.9,5.304999999999995,FALSE
United Kingdom,Spain,1.5,5.5049999999999955,FALSE
United Kingdom,Sweden,2.7777777777777777,5.4,FALSE
United Kingdom,Switzerland,6.2,5.3,TRUE
United Kingdom,Netherlands,2.7,5.404999999999996,FALSE
United Kingdom,Yugoslavia,0.6666666666666666,5.5,FALSE
Yugoslavia,Belgium,3.6666666666666665,6.008333333333326,FALSE
Yugoslavia,Finland,2,6.174999999999993,FALSE
Yugoslavia,France,5.75,6.008333333333326,FALSE
Yugoslavia,Germany,3.5,6.166666666666667,FALSE
Yugoslavia,Ireland,3.3333333333333335,6,FALSE
Yugoslavia,Israel,3,6,FALSE
Yugoslavia,Italy,5.25,6.166666666666667,FALSE
Yugoslavia,Luxembourg,3,6.333333333333333,FALSE
Yugoslavia,Monaco,3.25,6.166666666666667,FALSE
Yugoslavia,Norway,1,6.166666666666667,FALSE
Yugoslavia,Portugal,1,6.166666666666667,FALSE
Yugoslavia,Spain,2.3333333333333335,6,FALSE
Yugoslavia,Sweden,4.4,6,FALSE
Yugoslavia,Switzerland,5.833333333333333,6,FALSE
Yugoslavia,Netherlands,3.5,6,FALSE
Yugoslavia,United Kingdom,8.333333333333334,6,TRUE
Belgium,Greece,2.142857142857143,5.5,FALSE
Finland,Greece,2.142857142857143,5.4,FALSE
Germany,Greece,1.1428571428571428,5.6,FALSE
Greece,Belgium,4.571428571428571,5.571428571428571,FALSE
Greece,Finland,1.2857142857142858,5.857142857142857,FALSE
Greece,Germany,3,5.721428571428564,FALSE
Greece,Ireland,8.571428571428571,5.714285714285714,TRUE
Greece,Israel,1.5,6,FALSE
Greece,Italy,2.3333333333333335,5.857142857142857,FALSE
Greece,Luxembourg,1,5.571428571428571,FALSE
Greece,Monaco,3.2,5.714285714285714,FALSE
Greece,Norway,0,5.864285714285708,FALSE
Greece,Portugal,1.4285714285714286,6,FALSE
Greece,Spain,3.5714285714285716,5.857142857142857,FALSE
Greece,Sweden,1.8333333333333333,5.571428571428571,FALSE
Greece,Switzerland,2,5.714285714285714,FALSE
Greece,Netherlands,3.142857142857143,5.714285714285714,FALSE
Greece,United Kingdom,3.142857142857143,5.857142857142857,FALSE
Greece,Yugoslavia,1.6666666666666667,5.714285714285714,FALSE
Ireland,Greece,2.2857142857142856,5.4,FALSE
Israel,Greece,3.8333333333333335,5.555555555555555,FALSE
Italy,Greece,1.6666666666666667,5.75,FALSE
Luxembourg,Greece,3.142857142857143,5.4,FALSE
Monaco,Greece,3.4,5.864285714285708,FALSE
Norway,Greece,1.4285714285714286,5.4,FALSE
Portugal,Greece,4.428571428571429,5.4,FALSE
Spain,Greece,5.142857142857143,5.3,FALSE
Sweden,Greece,2.1666666666666665,5.666666666666667,FALSE
Switzerland,Greece,2.7142857142857144,5.5,FALSE
Netherlands,Greece,4.142857142857143,5.4,FALSE
United Kingdom,Greece,2.2857142857142856,5.3,FALSE
Yugoslavia,Greece,0.3333333333333333,6.166666666666667,FALSE
Belgium,Malta,7,5.404999999999996,TRUE
Belgium,Turkey,0,5.5,FALSE
Finland,Malta,0,5.4,FALSE
Finland,Turkey,1.2,5.404999999999996,FALSE
France,Malta,8,5.625,TRUE
France,Turkey,0,5.5,FALSE
Germany,Malta,0,5.5,FALSE
Germany,Turkey,0,5.3,FALSE
Ireland,Malta,0,5.5,FALSE
Ireland,Turkey,0,5.3,FALSE
Israel,Malta,1,5.444444444444445,FALSE
Israel,Turkey,0,5.333333333333333,FALSE
Italy,Malta,0,5.75,FALSE
Italy,Turkey,2.6666666666666665,5.75,FALSE
Luxembourg,Malta,5,5.4,FALSE
Luxembourg,Turkey,1.8,5.3,FALSE
Malta,Belgium,0,12,FALSE
Malta,Finland,0,12,FALSE
Malta,France,7,10.099999999999909,FALSE
Malta,Germany,3,10,FALSE
Malta,Ireland,4,12,FALSE
Malta,Israel,0,10,FALSE
Malta,Italy,10,12,FALSE
Malta,Luxembourg,5,10,FALSE
Malta,Monaco,1,10,FALSE
Malta,Norway,0,12,FALSE
Malta,Portugal,0,10,FALSE
Malta,Spain,0,10,FALSE
Malta,Sweden,2,12,FALSE
Malta,Switzerland,6,12,FALSE
Malta,Netherlands,12,10,TRUE
Malta,Turkey,0,12,FALSE
Malta,United Kingdom,8,12,FALSE
Malta,Yugoslavia,0,12,FALSE
Monaco,Malta,0,5.857142857142857,FALSE
Monaco,Turkey,1.5,6,FALSE
Norway,Malta,2,5.5,FALSE
Norway,Turkey,0.8,5.6,FALSE
Portugal,Malta,0,5.404999999999996,FALSE
Portugal,Turkey,0,5.4,FALSE
Spain,Malta,0,5.5,FALSE
Spain,Turkey,0,5.6,FALSE
Sweden,Malta,0,5.444444444444445,FALSE
Sweden,Turkey,0,5.555555555555555,FALSE
Switzerland,Malta,4,5.4,FALSE
Switzerland,Turkey,0.6,5.4,FALSE
Netherlands,Malta,1,5.5,FALSE
Netherlands,Turkey,0.4,5.3,FALSE
Turkey,Belgium,2.6,6,FALSE
Turkey,Finland,0,6.2,FALSE
Turkey,France,2,6.2,FALSE
Turkey,Germany,8.4,6.4,TRUE
Turkey,Ireland,2.8,6.2,FALSE
Turkey,Israel,4.5,6,FALSE
Turkey,Italy,5.666666666666667,6,FALSE
Turkey,Luxembourg,2.2,6.4,FALSE
Turkey,Malta,2,6.2,FALSE
Turkey,Monaco,2.5,6.2,FALSE
Turkey,Norway,0,6.009999999999991,FALSE
Turkey,Portugal,4.2,6.4,FALSE
Turkey,Spain,7,6.2,TRUE
Turkey,Sweden,3.2,6.2,FALSE
Turkey,Switzerland,2.6,6.4,FALSE
Turkey,Netherlands,4.2,6,FALSE
Turkey,United Kingdom,5.8,6,FALSE
Turkey,Yugoslavia,2.6666666666666665,6.4,FALSE
United Kingdom,Malta,0,5.3,FALSE
United Kingdom,Turkey,0.2,5.6,FALSE
Yugoslavia,Malta,2,6.174999999999993,FALSE
Yugoslavia,Turkey,1,6,FALSE
Austria,Belgium,1.7142857142857142,5.714285714285714,FALSE
Austria,Finland,1.8571428571428572,5.714285714285714,FALSE
Austria,France,8,5.578571428571422,TRUE
Austria,Germany,2.2857142857142856,5.714285714285714,FALSE
Austria,Greece,3.3333333333333335,5.721428571428564,FALSE
Austria,Ireland,4.285714285714286,5.714285714285714,FALSE
Austria,Israel,6.666666666666667,5.857142857142857,TRUE
Austria,Italy,0.6,5.857142857142857,FALSE
Austria,Luxembourg,1.8571428571428572,5.721428571428564,FALSE
Austria,Monaco,3.5,5.714285714285714,FALSE
Austria,Norway,1,5.714285714285714,FALSE
Austria,Portugal,1,5.857142857142857,FALSE
Austria,Spain,3.142857142857143,5.714285714285714,FALSE
Austria,Switzerland,8.285714285714286,5.571428571428571,TRUE
Austria,Netherlands,3.2857142857142856,5.857142857142857,FALSE
Austria,United Kingdom,8,5.571428571428571,TRUE
Austria,Yugoslavia,0,5.714285714285714,FALSE
Belgium,Austria,1.4285714285714286,5.5,FALSE
Finland,Austria,1.5714285714285714,5.3,FALSE
France,Austria,1.5,5.625,FALSE
France,Greece,4.166666666666667,5.75,FALSE
Germany,Austria,2.142857142857143,5.204999999999996,FALSE
Greece,Austria,1.6666666666666667,5.714285714285714,FALSE
Greece,France,7.166666666666667,5.714285714285714,TRUE
Ireland,Austria,3.5714285714285716,5.5,FALSE
Israel,Austria,2.3333333333333335,5.444444444444445,FALSE
Italy,Austria,1.6,5.75,FALSE
Luxembourg,Austria,0.7142857142857143,5.4,FALSE
Monaco,Austria,2.5,5.714285714285714,FALSE
Norway,Austria,1.4285714285714286,5.5,FALSE
Portugal,Austria,0.8571428571428571,5.5,FALSE
Spain,Austria,3.7142857142857144,5.3,FALSE
Switzerland,Austria,1,5.204999999999996,FALSE
Netherlands,Austria,1.4285714285714286,5.5,FALSE
United Kingdom,Austria,3,5.4,FALSE
Yugoslavia,Austria,2,6.333333333333333,FALSE
Austria,Sweden,1.3333333333333333,5.714285714285714,FALSE
Sweden,Austria,1.3333333333333333,5.444444444444445,FALSE
Austria,Denmark,1,5.857142857142857,FALSE
Austria,Turkey,1.5,5.714285714285714,FALSE
Belgium,Denmark,3.8,5.304999999999995,FALSE
Denmark,Austria,2.8,6,FALSE
Denmark,Belgium,3.6,6.209999999999991,FALSE
Denmark,Finland,0,6,FALSE
Denmark,France,2.75,6.2,FALSE
Denmark,Germany,8,6,TRUE
Denmark,Greece,1.75,6,FALSE
Denmark,Ireland,6.8,6.2,TRUE
Denmark,Israel,3.25,6.2,FALSE
Denmark,Italy,1,6.2,FALSE
Denmark,Luxembourg,3,6,FALSE
Denmark,Monaco,7,6.009999999999991,TRUE
Denmark,Norway,0,6.2,FALSE
Denmark,Portugal,1.2,6.6,FALSE
Denmark,Spain,3,6.209999999999991,FALSE
Denmark,Sweden,2.6,6.2,FALSE
Denmark,Switzerland,5.8,6.2,FALSE
Denmark,Netherlands,4,6.009999999999991,FALSE
Denmark,Turkey,0,6,FALSE
Denmark,United Kingdom,6.4,6,TRUE
Finland,Denmark,1.4,5.3,FALSE
France,Denmark,4,5.625,FALSE
Germany,Denmark,3.2,5.4,FALSE
Greece,Denmark,4,5.857142857142857,FALSE
Greece,Turkey,0,5.857142857142857,FALSE
Ireland,Denmark,0.6,5.3,FALSE
Israel,Denmark,4,5.555555555555555,FALSE
Italy,Denmark,0,5.625,FALSE
Luxembourg,Denmark,2.2,5.2,FALSE
Monaco,Denmark,1.5,5.714285714285714,FALSE
Norway,Denmark,0.2,5.5,FALSE
Portugal,Denmark,1,5.4,FALSE
Spain,Denmark,1.4,5.4,FALSE
Sweden,Denmark,1.2,5.444444444444445,FALSE
Switzerland,Denmark,1.4,5.5,FALSE
Netherlands,Denmark,2.2,5.3,FALSE
Turkey,Austria,4,6,FALSE
Turkey,Denmark,0.25,6.2,FALSE
Turkey,Greece,0,6.4,FALSE
United Kingdom,Denmark,1.6,5.4,FALSE
Austria,Morocco,0,5.857142857142857,FALSE
Belgium,Morocco,0,5.3,FALSE
Denmark,Morocco,0,6,FALSE
Finland,Morocco,0,5.5,FALSE
France,Morocco,0,5.625,FALSE
Germany,Morocco,0,5.3,FALSE
Greece,Morocco,0,5.857142857142857,FALSE
Ireland,Morocco,0,5.5,FALSE
Italy,Morocco,7,5.625,TRUE
Luxembourg,Morocco,0,5.4,FALSE
Morocco,Austria,3,12,FALSE
Morocco,Belgium,0,12,FALSE
Morocco,Denmark,2,12,FALSE
Morocco,Finland,0,12,FALSE
Morocco,France,1,12,FALSE
Morocco,Germany,10,12,FALSE
Morocco,Greece,0,10,FALSE
Morocco,Ireland,0,12,FALSE
Morocco,Italy,0,12,FALSE
Morocco,Luxembourg,0,12,FALSE
Morocco,Norway,4,10.099999999999909,FALSE
Morocco,Portugal,0,10,FALSE
Morocco,Spain,5,12,FALSE
Morocco,Sweden,6,12,FALSE
Morocco,Switzerland,7,10,FALSE
Morocco,Netherlands,0,12,FALSE
Morocco,Turkey,12,12,FALSE
Morocco,United Kingdom,8,10,FALSE
Norway,Morocco,0,5.3,FALSE
Portugal,Morocco,0,5.5,FALSE
Spain,Morocco,0,5.404999999999996,FALSE
Sweden,Morocco,0,5.555555555555555,FALSE
Switzerland,Morocco,0,5.204999999999996,FALSE
Netherlands,Morocco,0,5.4,FALSE
Turkey,Morocco,0,6.2,FALSE
United Kingdom,Morocco,0,5.4,FALSE
Austria,Cyprus,2.5,5.578571428571422,FALSE
Belgium,Cyprus,5,5.6,FALSE
Cyprus,Austria,3.5,8,FALSE
Cyprus,Belgium,6.5,8.5,FALSE
Cyprus,Denmark,0,8.024999999999977,FALSE
Cyprus,Finland,0,8.024999999999977,FALSE
Cyprus,France,7,8.5,FALSE
Cyprus,Germany,10,8.024999999999977,TRUE
Cyprus,Greece,6,8,FALSE
Cyprus,Ireland,8.5,8.5,FALSE
Cyprus,Israel,1,8.5,FALSE
Cyprus,Luxembourg,0,8.024999999999977,FALSE
Cyprus,Norway,2,8,FALSE
Cyprus,Portugal,0,8,FALSE
Cyprus,Spain,5,8.5,FALSE
Cyprus,Sweden,0.5,8,FALSE
Cyprus,Switzerland,8,8.5,FALSE
Cyprus,Netherlands,1,8,FALSE
Cyprus,Turkey,0,8.024999999999977,FALSE
Cyprus,United Kingdom,3.5,8.524999999999977,FALSE
Cyprus,Yugoslavia,2,8.5,FALSE
Denmark,Cyprus,1.5,6.2,FALSE
Denmark,Yugoslavia,1.5,6.2,FALSE
Finland,Cyprus,4,5.304999999999995,FALSE
France,Cyprus,0,5.75,FALSE
Germany,Cyprus,3,5.4,FALSE
Greece,Cyprus,12,5.714285714285714,TRUE
Ireland,Cyprus,4,5.3,FALSE
Israel,Cyprus,6,5.444444444444445,TRUE
Luxembourg,Cyprus,2,5.3,FALSE
Norway,Cyprus,9.5,5.5,TRUE
Portugal,Cyprus,2.5,5.5,FALSE
Spain,Cyprus,3.5,5.5,FALSE
Sweden,Cyprus,0,5.444444444444445,FALSE
Switzerland,Cyprus,5.5,5.4,TRUE
Netherlands,Cyprus,10,5.5,TRUE
Turkey,Cyprus,0,6.2,FALSE
United Kingdom,Cyprus,6.5,5.4,TRUE
Yugoslavia,Cyprus,5.5,6.166666666666667,FALSE
Yugoslavia,Denmark,0,6.166666666666667,FALSE
