from,to,average,threshold,collusion
Belgium,Norway,2.1818181818181817,3.5,FALSE
Belgium,Poland,2.125,3.6,FALSE
Belgium,Portugal,3.9,3.7,TRUE
Belgium,Romania,3.466666666666667,3.6049999999999955,FALSE
Belgium,Russia,3.0714285714285716,3.5049999999999955,FALSE
Belgium,Slovenia,0.8888888888888888,3.6,FALSE
Belgium,Spain,3.1,3.6,FALSE
Belgium,Sweden,4,3.4,TRUE
Belgium,Netherlands,8.5,3.5,TRUE
Belgium,Turkey,10,3.4,TRUE
Belgium,Ukraine,1.1538461538461537,3.6,FALSE
Belgium,United Kingdom,0.1,3.6,FALSE
Bosnia & Herzegovina,Austria,3.1666666666666665,3.6,FALSE
Bosnia & Herzegovina,Belgium,2.2,3.6,FALSE
Bosnia & Herzegovina,Croatia,10.6,3.4,TRUE
Bosnia & Herzegovina,Cyprus,0,3.6,FALSE
Bosnia & Herzegovina,Estonia,0.08333333333333333,3.6,FALSE
Bosnia & Herzegovina,France,2.3,3.7,FALSE
Bosnia & Herzegovina,Germany,1.6,3.5,FALSE
Bosnia & Herzegovina,Greece,4.230769230769231,3.7,TRUE
Bosnia & Herzegovina,Iceland,0.75,3.6,FALSE
Bosnia & Herzegovina,Ireland,1,3.5,FALSE
Bosnia & Herzegovina,Israel,1.5833333333333333,3.6,FALSE
Bosnia & Herzegovina,Latvia,0,3.6,FALSE
Bosnia & Herzegovina,Malta,1.4545454545454546,3.6,FALSE
Bosnia & Herzegovina,Norway,2.25,3.4,FALSE
Bosnia & Herzegovina,Poland,0,3.5,FALSE
Bosnia & Herzegovina,Portugal,1,3.5049999999999955,FALSE
Bosnia & Herzegovina,Romania,1.7142857142857142,3.6,FALSE
Bosnia & Herzegovina,Russia,2.3846153846153846,3.6,FALSE
Bosnia & Herzegovina,Slovenia,7.2,3.4,TRUE
Bosnia & Herzegovina,Spain,0.5,3.4,FALSE
Bosnia & Herzegovina,Sweden,3.1538461538461537,3.6,FALSE
Bosnia & Herzegovina,Netherlands,0.4444444444444444,3.7,FALSE
Bosnia & Herzegovina,Turkey,8.76923076923077,3.5,TRUE
Bosnia & Herzegovina,Ukraine,2.5,3.6,FALSE
Bosnia & Herzegovina,United Kingdom,0.4,3.6,FALSE
Croatia,Austria,1.6,3.6,FALSE
Croatia,Belgium,0,3.6,FALSE
Croatia,Bosnia & Herzegovina,10.384615384615385,3.6,TRUE
Croatia,Cyprus,2,3.5,FALSE
Croatia,Estonia,1,3.6,FALSE
Croatia,France,0.9,3.6,FALSE
Croatia,Germany,1.2,3.6,FALSE
Croatia,Greece,3.1538461538461537,3.7,FALSE
Croatia,Iceland,0.75,3.6,FALSE
Croatia,Ireland,1.7272727272727273,3.6,FALSE
Croatia,Israel,0.2,3.6,FALSE
Croatia,Latvia,2.9,3.6,FALSE
Croatia,Malta,1.8181818181818181,3.4,FALSE
Croatia,Norway,1.3076923076923077,3.5049999999999955,FALSE
Croatia,Poland,0.25,3.4,FALSE
Croatia,Portugal,1.2727272727272727,3.6,FALSE
Croatia,Romania,0.5833333333333334,3.4,FALSE
Croatia,Russia,3.5,3.7,FALSE
Croatia,Slovenia,7.1,3.6,TRUE
Croatia,Spain,0.7,3.5,FALSE
Croatia,Sweden,2.1538461538461537,3.5,FALSE
Croatia,Netherlands,0.4444444444444444,3.5049999999999955,FALSE
Croatia,Turkey,2.2666666666666666,3.6,FALSE
Croatia,Ukraine,3.3125,3.6,FALSE
Croatia,United Kingdom,0.5,3.6,FALSE
Cyprus,Austria,1.1428571428571428,3.5049999999999955,FALSE
Cyprus,Belgium,0.875,3.6,FALSE
Cyprus,Bosnia & Herzegovina,0.5384615384615384,3.6,FALSE
Cyprus,Croatia,0.6666666666666666,3.6,FALSE
Cyprus,Estonia,0.8,3.5,FALSE
Cyprus,France,1,3.5,FALSE
Cyprus,Germany,0.4,3.7,FALSE
Cyprus,Greece,12,3.5,TRUE
Cyprus,Iceland,1.6666666666666667,3.6,FALSE
Cyprus,Ireland,0.6153846153846154,3.7,FALSE
Cyprus,Israel,1.25,3.7,FALSE
Cyprus,Latvia,0.6666666666666666,3.6,FALSE
Cyprus,Malta,0.6666666666666666,3.6,FALSE
Cyprus,Norway,2.272727272727273,3.5,FALSE
Cyprus,Poland,0.7142857142857143,3.5,FALSE
Cyprus,Portugal,0.4444444444444444,3.4049999999999954,FALSE
Cyprus,Romania,5.571428571428571,3.7,TRUE
Cyprus,Russia,5.333333333333333,3.6,TRUE
Cyprus,Slovenia,1.3,3.7,FALSE
Cyprus,Spain,2.3,3.7,FALSE
Cyprus,Sweden,3.5384615384615383,3.4,TRUE
Cyprus,Netherlands,0.8888888888888888,3.7,FALSE
Cyprus,Turkey,0.9230769230769231,3.6,FALSE
Cyprus,Ukraine,4.75,3.6,TRUE
Cyprus,United Kingdom,1.7,3.4,FALSE
Estonia,Austria,1.3333333333333333,3.7,FALSE
Estonia,Belgium,3.2222222222222223,3.6,FALSE
Estonia,Bosnia & Herzegovina,0.125,3.8,FALSE
Estonia,Croatia,0.45454545454545453,3.7,FALSE
Estonia,Cyprus,1.9,3.4,FALSE
Estonia,France,0.9,3.6,FALSE
Estonia,Germany,2.9,3.6,FALSE
Estonia,Greece,1.5714285714285714,3.5,FALSE
Estonia,Iceland,3.3636363636363638,3.6,FALSE
Estonia,Ireland,2.5,3.6,FALSE
Estonia,Israel,0.8181818181818182,3.6,FALSE
Estonia,Latvia,7,3.5,TRUE
Estonia,Malta,2.6,3.5,FALSE
Estonia,Norway,6.384615384615385,3.7,TRUE
Estonia,Poland,0.4444444444444444,3.7,FALSE
Estonia,Portugal,0.8,3.5,FALSE
Estonia,Romania,0.9230769230769231,3.6049999999999955,FALSE
Estonia,Russia,9.692307692307692,3.7,TRUE
Estonia,Slovenia,0.6363636363636364,3.4,FALSE
Estonia,Spain,0.8,3.4049999999999954,FALSE
Estonia,Sweden,7.25,3.4049999999999954,TRUE
Estonia,Netherlands,1.8,3.5,FALSE
Estonia,Turkey,0.6666666666666666,3.5,FALSE
Estonia,Ukraine,4.266666666666667,3.5,TRUE
Estonia,United Kingdom,1.1,3.6,FALSE
France,Austria,0.8333333333333334,3.5049999999999955,FALSE
France,Belgium,5.625,3.6,TRUE
France,Bosnia & Herzegovina,3,3.6,FALSE
France,Croatia,0.16666666666666666,3.7,FALSE
France,Cyprus,0.9090909090909091,3.5049999999999955,FALSE
France,Estonia,2.6666666666666665,3.7,FALSE
France,Germany,2.3,3.7,FALSE
France,Greece,3,3.7049999999999956,FALSE
France,Iceland,1.4166666666666667,3.6,FALSE
France,Ireland,0.18181818181818182,3.5049999999999955,FALSE
France,Israel,6,3.6,TRUE
France,Latvia,0,3.5,FALSE
France,Malta,0.6363636363636364,3.6,FALSE
France,Norway,1.1666666666666667,3.6,FALSE
France,Poland,3,3.6,FALSE
France,Portugal,7.818181818181818,3.5049999999999955,TRUE
France,Romania,3.5833333333333335,3.7,FALSE
France,Russia,1.3333333333333333,3.6,FALSE
France,Slovenia,0.6,3.7,FALSE
France,Spain,4.1,3.5,TRUE
France,Sweden,3.923076923076923,3.7,TRUE
France,Netherlands,0,3.6,FALSE
France,Turkey,10.461538461538462,3.6,TRUE
France,Ukraine,0.8125,3.4,FALSE
France,United Kingdom,0.5,3.4049999999999954,FALSE
Germany,Austria,4.5,3.6,TRUE
Germany,Belgium,3,3.5,FALSE
Germany,Bosnia & Herzegovina,4,3.4,TRUE
Germany,Croatia,2.5,3.5,FALSE
Germany,Cyprus,2.111111111111111,3.5049999999999955,FALSE
Germany,Estonia,1,3.6049999999999955,FALSE
Germany,France,0.6,3.5,FALSE
Germany,Greece,8.384615384615385,3.6,TRUE
Germany,Iceland,2.25,3.7,FALSE
Germany,Ireland,2,3.6,FALSE
Germany,Israel,1.75,3.5049999999999955,FALSE
Germany,Latvia,0.7,3.6,FALSE
Germany,Malta,1.5454545454545454,3.6,FALSE
Germany,Norway,1.6666666666666667,3.7,FALSE
Germany,Poland,5.875,3.7,TRUE
Germany,Portugal,4.454545454545454,3.6,TRUE
Germany,Romania,1.8571428571428572,3.5,FALSE
Germany,Russia,4.3076923076923075,3.6,TRUE
Germany,Slovenia,0.8,3.5,FALSE
Germany,Spain,0.2,3.5,FALSE
Germany,Sweden,3,3.6,FALSE
Germany,Netherlands,1.1111111111111112,3.7,FALSE
Germany,Turkey,10.153846153846153,3.7049999999999956,TRUE
Germany,Ukraine,1.2142857142857142,3.3,FALSE
Germany,United Kingdom,0.8,3.6,FALSE
Greece,Austria,1.3333333333333333,3.6049999999999955,FALSE
Greece,Belgium,3.111111111111111,3.5,FALSE
Greece,Bosnia & Herzegovina,1.4285714285714286,3.7,FALSE
Greece,Croatia,0.2727272727272727,3.6,FALSE
Greece,Cyprus,12,3.5,TRUE
Greece,Estonia,0.9090909090909091,3.5,FALSE
Greece,France,2.6,3.7,FALSE
Greece,Germany,0.6,3.5,FALSE
Greece,Iceland,2,3.7,FALSE
Greece,Ireland,0.25,3.7049999999999956,FALSE
Greece,Israel,1.0909090909090908,3.4,FALSE
Greece,Latvia,0.18181818181818182,3.6,FALSE
Greece,Malta,1.2,3.6,FALSE
Greece,Norway,2.3076923076923075,3.5049999999999955,FALSE
Greece,Poland,2.4,3.7,FALSE
Greece,Portugal,0.1,3.4049999999999954,FALSE
Greece,Romania,4.384615384615385,3.7,TRUE
Greece,Russia,4.533333333333333,3.5,TRUE
Greece,Slovenia,0.2222222222222222,3.6,FALSE
Greece,Spain,1.8,3.5049999999999955,FALSE
Greece,Sweden,1.2,3.5,FALSE
Greece,Netherlands,0.75,3.4,FALSE
Greece,Turkey,1.5833333333333333,3.7,FALSE
Greece,Ukraine,3.6153846153846154,3.6,TRUE
Greece,United Kingdom,1.4,3.7,FALSE
Iceland,Austria,1.8333333333333333,3.6,FALSE
Iceland,Belgium,3.6666666666666665,3.5,TRUE
Iceland,Bosnia & Herzegovina,1.0714285714285714,3.6,FALSE
Iceland,Croatia,1,3.6,FALSE
Iceland,Cyprus,3.8,3.6,TRUE
Iceland,Estonia,3.3333333333333335,3.8,FALSE
Iceland,France,2.6,3.5,FALSE
Iceland,Germany,1.9,3.5,FALSE
Iceland,Greece,2.857142857142857,3.5,FALSE
Iceland,Ireland,2.3,3.6,FALSE
Iceland,Israel,0.6363636363636364,3.6,FALSE
Iceland,Latvia,1.9090909090909092,3.7,FALSE
Iceland,Malta,1.5,3.6,FALSE
Iceland,Norway,7.2727272727272725,3.5,TRUE
Iceland,Poland,1.375,3.6,FALSE
Iceland,Portugal,3.25,3.6049999999999955,FALSE
Iceland,Romania,1.9230769230769231,3.6,FALSE
Iceland,Russia,2.357142857142857,3.6,FALSE
Iceland,Slovenia,0.14285714285714285,3.5,FALSE
Iceland,Spain,0.9,3.7,FALSE
Iceland,Sweden,6.916666666666667,3.7,TRUE
Iceland,Netherlands,1,3.6,FALSE
Iceland,Turkey,1.5,3.4049999999999954,FALSE
Iceland,Ukraine,3.8461538461538463,3.6,TRUE
Iceland,United Kingdom,0.4,3.5,FALSE
Ireland,Austria,0.2857142857142857,3.5,FALSE
Ireland,Belgium,3.4444444444444446,3.5,FALSE
Ireland,Bosnia & Herzegovina,1.5,3.5,FALSE
Ireland,Croatia,0.6363636363636364,3.6,FALSE
Ireland,Cyprus,2.0833333333333335,3.5,FALSE
Ireland,Estonia,4.363636363636363,3.6,TRUE
Ireland,France,0.9,3.7,FALSE
Ireland,Germany,3,3.6,FALSE
Ireland,Greece,2.4285714285714284,3.5,FALSE
Ireland,Iceland,1.9090909090909092,3.5,FALSE
Ireland,Israel,1,3.6,FALSE
Ireland,Latvia,6.454545454545454,3.6,TRUE
Ireland,Malta,3.125,3.6,FALSE
Ireland,Norway,4.916666666666667,3.6,TRUE
Ireland,Poland,6.125,3.6,TRUE
Ireland,Portugal,0.25,3.7,FALSE
Ireland,Romania,4.533333333333333,3.6,TRUE
Ireland,Russia,2.923076923076923,3.5,FALSE
Ireland,Slovenia,0.8181818181818182,3.5,FALSE
Ireland,Spain,0,3.5,FALSE
Ireland,Sweden,4.666666666666667,3.6,TRUE
Ireland,Netherlands,2.4,3.4,FALSE
Ireland,Turkey,0.8333333333333334,3.6,FALSE
Ireland,Ukraine,2.8666666666666667,3.5,FALSE
Ireland,United Kingdom,6.3,3.5,TRUE
Israel,Austria,0.14285714285714285,3.5,FALSE
Israel,Belgium,1,3.6,FALSE
Israel,Bosnia & Herzegovina,0.4,3.4,FALSE
Israel,Croatia,0,3.5,FALSE
Israel,Cyprus,3.090909090909091,3.5049999999999955,FALSE
Israel,Estonia,1,3.5,FALSE
Israel,France,1.3,3.7049999999999956,FALSE
Israel,Germany,0,3.6,FALSE
Israel,Greece,3.6153846153846154,3.5,TRUE
Israel,Iceland,2.8333333333333335,3.5,FALSE
Israel,Ireland,1.8461538461538463,3.7,FALSE
Israel,Latvia,2.4,3.5,FALSE
Israel,Malta,2.7777777777777777,3.6049999999999955,FALSE
Israel,Norway,3.272727272727273,3.5,FALSE
Israel,Poland,0.2857142857142857,3.6,FALSE
Israel,Portugal,0.2222222222222222,3.4,FALSE
Israel,Romania,7.0625,3.5,TRUE
Israel,Russia,8.923076923076923,3.6,TRUE
Israel,Slovenia,1.7,3.7,FALSE
Israel,Spain,3.3,3.7,FALSE
Israel,Sweden,5,3.6,TRUE
Israel,Netherlands,2.2222222222222223,3.5,FALSE
Israel,Turkey,1.7692307692307692,3.5049999999999955,FALSE
Israel,Ukraine,5.785714285714286,3.6049999999999955,TRUE
Israel,United Kingdom,0.5,3.6,FALSE
Latvia,Austria,0.5714285714285714,3.5049999999999955,FALSE
Latvia,Belgium,2.7777777777777777,3.6,FALSE
Latvia,Bosnia & Herzegovina,0.2857142857142857,3.7,FALSE
Latvia,Croatia,2.1818181818181817,3.6,FALSE
Latvia,Cyprus,0.9166666666666666,3.5049999999999955,FALSE
Latvia,Estonia,8.818181818181818,3.4049999999999954,TRUE
Latvia,France,1.2,3.8,FALSE
Latvia,Germany,3.2,3.5,FALSE
Latvia,Greece,1.2142857142857142,3.4,FALSE
Latvia,Iceland,2.230769230769231,3.5,FALSE
Latvia,Ireland,4.083333333333333,3.6,TRUE
Latvia,Israel,0.2727272727272727,3.6,FALSE
Latvia,Malta,2.4,3.7,FALSE
Latvia,Norway,4.818181818181818,3.5,TRUE
Latvia,Poland,2.125,3.6,FALSE
Latvia,Portugal,1.9,3.6049999999999955,FALSE
Latvia,Romania,0.8461538461538461,3.5,FALSE
Latvia,Russia,9.307692307692308,3.4,TRUE
Latvia,Slovenia,1.7777777777777777,3.6049999999999955,FALSE
Latvia,Spain,0.5,3.6,FALSE
Latvia,Sweden,3.75,3.5,TRUE
Latvia,Netherlands,0.25,3.5,FALSE
Latvia,Turkey,0.16666666666666666,3.6,FALSE
Latvia,Ukraine,5.666666666666667,3.7,TRUE
Latvia,United Kingdom,1.3,3.7,FALSE
Malta,Austria,0.4,3.6,FALSE
Malta,Belgium,3.625,3.6049999999999955,TRUE
Malta,Bosnia & Herzegovina,0.8,3.7,FALSE
Malta,Croatia,1,3.5049999999999955,FALSE
Malta,Cyprus,3.3333333333333335,3.6,FALSE
Malta,Estonia,0,3.8,FALSE
Malta,France,0.3,3.6049999999999955,FALSE
Malta,Germany,0.9,3.5,FALSE
Malta,Greece,5.153846153846154,3.4,TRUE
Malta,Iceland,4.5,3.5,TRUE
Malta,Ireland,3.111111111111111,3.5,FALSE
Malta,Israel,2.4,3.6,FALSE
Malta,Latvia,5.1,3.6,TRUE
Malta,Norway,3.0833333333333335,3.4,FALSE
Malta,Poland,1.375,3.6049999999999955,FALSE
Malta,Portugal,0.6153846153846154,3.4049999999999954,FALSE
Malta,Romania,2.8333333333333335,3.7,FALSE
Malta,Russia,2.4615384615384617,3.6,FALSE
Malta,Slovenia,2.25,3.6,FALSE
Malta,Spain,0.5,3.4,FALSE
Malta,Sweden,6.3076923076923075,3.6049999999999955,TRUE
Malta,Netherlands,4.571428571428571,3.6049999999999955,TRUE
Malta,Turkey,2.7333333333333334,3.5,FALSE
Malta,Ukraine,4.5,3.6,TRUE
Malta,United Kingdom,4,3.7,TRUE
Norway,Austria,1.6,3.6,FALSE
Norway,Belgium,0.8571428571428571,3.6,FALSE
Norway,Bosnia & Herzegovina,6.071428571428571,3.5,TRUE
Norway,Croatia,0.46153846153846156,3.6,FALSE
Norway,Cyprus,0.8,3.5,FALSE
Norway,Estonia,2.3636363636363638,3.5,FALSE
Norway,France,0.6,3.6,FALSE
Norway,Germany,2.8,3.8,FALSE
Norway,Greece,1.2142857142857142,3.5049999999999955,FALSE
Norway,Iceland,8.454545454545455,3.6,TRUE
Norway,Ireland,2.5,3.6049999999999955,FALSE
Norway,Israel,2.727272727272727,3.5,FALSE
Norway,Latvia,2.3333333333333335,3.7,FALSE
Norway,Malta,1.2,3.6,FALSE
Norway,Poland,2.111111111111111,3.5,FALSE
Norway,Portugal,0.5,3.6,FALSE
Norway,Romania,3.3076923076923075,3.5,FALSE
Norway,Russia,3,3.5,FALSE
Norway,Slovenia,0.45454545454545453,3.5,FALSE
Norway,Spain,0,3.5,FALSE
Norway,Sweden,9.083333333333334,3.5,TRUE
Norway,Netherlands,2.1,3.6,FALSE
Norway,Turkey,3.2142857142857144,3.5,FALSE
Norway,Ukraine,1.8666666666666667,3.6,FALSE
Norway,United Kingdom,0.5,3.5,FALSE
Poland,Austria,0,3.7777777777777777,FALSE
Poland,Belgium,4.75,3.672222222222217,TRUE
Poland,Bosnia & Herzegovina,1.1538461538461537,3.672222222222217,FALSE
Poland,Croatia,0.45454545454545453,3.5555555555555554,FALSE
Poland,Cyprus,0.5,3.7777777777777777,FALSE
Poland,Estonia,2.1,3.7777777777777777,FALSE
Poland,France,0.4444444444444444,3.6666666666666665,FALSE
Poland,Germany,2.4444444444444446,3.5555555555555554,FALSE
Poland,Greece,2.4285714285714284,3.6666666666666665,FALSE
Poland,Iceland,1.4545454545454546,3.7777777777777777,FALSE
Poland,Ireland,1,3.888888888888889,FALSE
Poland,Israel,1.3,3.6666666666666665,FALSE
Poland,Latvia,1.7,3.7777777777777777,FALSE
Poland,Malta,0.3333333333333333,3.888888888888889,FALSE
Poland,Norway,5.083333333333333,3.5555555555555554,TRUE
Poland,Portugal,1.2,3.5555555555555554,FALSE
Poland,Romania,3.1818181818181817,3.6666666666666665,FALSE
Poland,Russia,3.8461538461538463,3.6666666666666665,TRUE
Poland,Slovenia,1.4444444444444444,3.6666666666666665,FALSE
Poland,Spain,0.1111111111111111,3.5555555555555554,FALSE
Poland,Sweden,3.4444444444444446,3.6666666666666665,FALSE
Poland,Netherlands,0,3.7777777777777777,FALSE
Poland,Turkey,1,3.8944444444444395,FALSE
Poland,Ukraine,7.5,3.5555555555555554,TRUE
Poland,United Kingdom,0.7777777777777778,3.6666666666666665,FALSE
Portugal,Austria,2,3.6,FALSE
Portugal,Belgium,4.625,3.4,TRUE
Portugal,Bosnia & Herzegovina,1.3333333333333333,3.6,FALSE
Portugal,Croatia,1.0833333333333333,3.6,FALSE
Portugal,Cyprus,0.6666666666666666,3.5,FALSE
Portugal,Estonia,2.8,3.6,FALSE
Portugal,France,1.3,3.6,FALSE
Portugal,Germany,2,3.6,FALSE
Portugal,Greece,3.6153846153846154,3.6,TRUE
Portugal,Iceland,3.9285714285714284,3.5,TRUE
Portugal,Ireland,2.4444444444444446,3.6,FALSE
Portugal,Israel,1.8,3.5,FALSE
Portugal,Latvia,3.6,3.4049999999999954,TRUE
Portugal,Malta,1.4615384615384615,3.5,FALSE
Portugal,Norway,1.9166666666666667,3.5049999999999955,FALSE
Portugal,Poland,0,3.7,FALSE
Portugal,Romania,6.083333333333333,3.4,TRUE
Portugal,Russia,3.230769230769231,3.5,FALSE
Portugal,Slovenia,1.375,3.5049999999999955,FALSE
Portugal,Spain,9.3,3.7,TRUE
Portugal,Sweden,4,3.6,TRUE
Portugal,Netherlands,1.2857142857142858,3.6,FALSE
Portugal,Turkey,1.0666666666666667,3.5,FALSE
Portugal,Ukraine,7.357142857142857,3.5,TRUE
Portugal,United Kingdom,1.3,3.5,FALSE
Romania,Austria,0,3.5,FALSE
Romania,Belgium,2.1,3.5,FALSE
Romania,Bosnia & Herzegovina,1.6,3.5,FALSE
Romania,Croatia,1.2,3.6,FALSE
Romania,Cyprus,2.8181818181818183,3.6,FALSE
Romania,Estonia,0.1,3.4,FALSE
Romania,France,0.6,3.6,FALSE
Romania,Germany,0.8,3.6,FALSE
Romania,Greece,9.461538461538462,3.7049999999999956,TRUE
Romania,Iceland,1.6666666666666667,3.8,FALSE
Romania,Ireland,1.3076923076923077,3.5,FALSE
Romania,Israel,3.357142857142857,3.5,FALSE
Romania,Latvia,0.7,3.5049999999999955,FALSE
Romania,Malta,1.2222222222222223,3.6,FALSE
Romania,Norway,2.1818181818181817,3.9,FALSE
Romania,Poland,0.8571428571428571,3.7,FALSE
Romania,Portugal,1.6666666666666667,3.6,FALSE
Romania,Russia,4.076923076923077,3.6,TRUE
Romania,Slovenia,1.9,3.4,FALSE
Romania,Spain,2.3,3.7,FALSE
Romania,Sweden,4.230769230769231,3.5,TRUE
Romania,Netherlands,0.7777777777777778,3.5,FALSE
Romania,Turkey,7.538461538461538,3.7,TRUE
Romania,Ukraine,3.2142857142857144,3.5,FALSE
Romania,United Kingdom,0.2,3.7,FALSE
Russia,Austria,0,3.5,FALSE
Russia,Belgium,2,3.7,FALSE
Russia,Bosnia & Herzegovina,1.0714285714285714,3.5,FALSE
Russia,Croatia,1,3.6,FALSE
Russia,Cyprus,1.5,3.4,FALSE
Russia,Estonia,2,3.6,FALSE
Russia,France,1.7,3.6,FALSE
Russia,Germany,1.3,3.6,FALSE
Russia,Greece,3.625,3.6,TRUE
Russia,Iceland,1.3076923076923077,3.8,FALSE
Russia,Ireland,0.9166666666666666,3.6,FALSE
Russia,Israel,3.8181818181818183,3.6,TRUE
Russia,Latvia,1.1818181818181819,3.5,FALSE
Russia,Malta,1.2,3.6,FALSE
Russia,Norway,3.4615384615384617,3.7,FALSE
Russia,Poland,1.9,3.6,FALSE
Russia,Portugal,0,3.7,FALSE
Russia,Romania,2.5384615384615383,3.5,FALSE
Russia,Slovenia,2.3333333333333335,3.5,FALSE
Russia,Spain,1,3.7,FALSE
Russia,Sweden,2.1,3.7049999999999956,FALSE
Russia,Netherlands,1.25,3.4049999999999954,FALSE
Russia,Turkey,1.75,3.5,FALSE
Russia,Ukraine,7.076923076923077,3.3,TRUE
Russia,United Kingdom,1.1,3.7,FALSE
Slovenia,Austria,4.833333333333333,3.5,TRUE
Slovenia,Belgium,1.25,3.7,FALSE
Slovenia,Bosnia & Herzegovina,8.8,3.6049999999999955,TRUE
Slovenia,Croatia,8.833333333333334,3.5,TRUE
Slovenia,Cyprus,0.36363636363636365,3.6,FALSE
Slovenia,Estonia,0.3333333333333333,3.6,FALSE
Slovenia,France,1,3.6,FALSE
Slovenia,Germany,2.2,3.6049999999999955,FALSE
Slovenia,Greece,2.6153846153846154,3.4,FALSE
Slovenia,Iceland,1.3,3.5049999999999955,FALSE
Slovenia,Ireland,0.8461538461538461,3.6,FALSE
Slovenia,Israel,1.5,3.7,FALSE
Slovenia,Latvia,2.6,3.5,FALSE
Slovenia,Malta,0.6666666666666666,3.6,FALSE
Slovenia,Norway,2.6153846153846154,3.5,FALSE
Slovenia,Poland,0,3.7,FALSE
Slovenia,Portugal,0.4444444444444444,3.7,FALSE
Slovenia,Romania,1.6428571428571428,3.5,FALSE
Slovenia,Russia,3.75,3.6049999999999955,TRUE
Slovenia,Spain,0.8,3.5,FALSE
Slovenia,Sweden,3.923076923076923,3.6,TRUE
Slovenia,Netherlands,0.9090909090909091,3.7,FALSE
Slovenia,Turkey,1.1538461538461537,3.7,FALSE
Slovenia,Ukraine,2.4375,3.5,FALSE
Slovenia,United Kingdom,0.4,3.6,FALSE
Spain,Austria,1.3333333333333333,3.6,FALSE
Spain,Belgium,2.5555555555555554,3.5,FALSE
Spain,Bosnia & Herzegovina,0.14285714285714285,3.5,FALSE
Spain,Croatia,0,3.8,FALSE
Spain,Cyprus,1.7,3.5,FALSE
Spain,Estonia,0.7272727272727273,3.6049999999999955,FALSE
Spain,France,1.9,3.6,FALSE
Spain,Germany,4.4,3.4,TRUE
Spain,Greece,4.125,3.5,TRUE
Spain,Iceland,3.3076923076923075,3.5,FALSE
Spain,Ireland,1.0833333333333333,3.7,FALSE
Spain,Israel,1.9090909090909092,3.6,FALSE
Spain,Latvia,0.18181818181818182,3.7,FALSE
Spain,Malta,0.8,3.6,FALSE
Spain,Norway,3,3.6,FALSE
Spain,Poland,2.3,3.6,FALSE
Spain,Portugal,6.3,3.5,TRUE
Spain,Romania,10.384615384615385,3.6,TRUE
Spain,Russia,2.8,3.6049999999999955,FALSE
Spain,Slovenia,1.1111111111111112,3.5,FALSE
Spain,Sweden,4.5,3.6,TRUE
Spain,Netherlands,0.625,3.5,FALSE
Spain,Turkey,1,3.6,FALSE
Spain,Ukraine,4.384615384615385,3.5,TRUE
Spain,United Kingdom,1,3.6,FALSE
Sweden,Austria,2.3333333333333335,3.5049999999999955,FALSE
Sweden,Belgium,0.875,3.6,FALSE
Sweden,Bosnia & Herzegovina,6.333333333333333,3.6,TRUE
Sweden,Croatia,0.8333333333333334,3.5049999999999955,FALSE
Sweden,Cyprus,2.727272727272727,3.5,FALSE
Sweden,Estonia,4.2,3.6,TRUE
Sweden,France,0.6,3.5,FALSE
Sweden,Germany,2.9,3.6049999999999955,FALSE
Sweden,Greece,2.8181818181818183,3.7,FALSE
Sweden,Iceland,6.083333333333333,3.7,TRUE
Sweden,Ireland,3,3.6,FALSE
