from,to,average,threshold,collusion
Portugal,Romania,6.083333333333333,3.4,TRUE
Portugal,Spain,9.3,3.7,TRUE
Portugal,Sweden,4,3.6,TRUE
Portugal,Ukraine,7.357142857142857,3.5,TRUE
Romania,Greece,9.461538461538462,3.704999999999995,TRUE
Romania,Russia,4.076923076923077,3.6,TRUE
Romania,Sweden,4.230769230769231,3.5,TRUE
Romania,Turkey,7.538461538461538,3.7,TRUE
Russia,Greece,3.625,3.6,TRUE
Russia,Israel,3.8181818181818183,3.6,TRUE
Russia,Ukraine,7.076923076923077,3.3,TRUE
Slovenia,Austria,4.833333333333333,3.5,TRUE
Slovenia,Bosnia & Herzegovina,8.8,3.604999999999995,TRUE
Slovenia,Croatia,8.833333333333334,3.5,TRUE
Slovenia,Russia,3.75,3.604999999999995,TRUE
Slovenia,Sweden,3.923076923076923,3.6,TRUE
Spain,Germany,4.4,3.4,TRUE
Spain,Greece,4.125,3.5,TRUE
Spain,Portugal,6.3,3.5,TRUE
Spain,Romania,10.384615384615383,3.6,TRUE
Spain,Sweden,4.5,3.6,TRUE
Spain,Ukraine,4.384615384615385,3.5,TRUE
Sweden,Bosnia & Herzegovina,6.333333333333333,3.6,TRUE
Sweden,Estonia,4.2,3.6,TRUE
Sweden,Iceland,6.083333333333333,3.7,TRUE
Sweden,Norway,7.272727272727272,3.7,TRUE
Sweden,Turkey,4.933333333333334,3.4,TRUE
Netherlands,Belgium,6.5,3.604999999999995,TRUE
Netherlands,Bosnia & Herzegovina,5.333333333333333,3.5,TRUE
Netherlands,Greece,4.615384615384615,3.6,TRUE
Netherlands,Israel,4.583333333333333,3.6,TRUE
Netherlands,Norway,4,3.6,TRUE
Netherlands,Sweden,4.538461538461538,3.5049999999999955,TRUE
Netherlands,Turkey,10,3.604999999999995,TRUE
Turkey,Bosnia & Herzegovina,9.928571428571429,3.5,TRUE
Turkey,Greece,5.25,3.5049999999999955,TRUE
Turkey,Romania,3.692307692307693,3.5,TRUE
Turkey,Russia,4.166666666666667,3.5049999999999955,TRUE
Turkey,Ukraine,4.6,3.8,TRUE
Ukraine,Norway,4.166666666666667,3.6,TRUE
Ukraine,Poland,6,3.704999999999995,TRUE
Ukraine,Russia,9.818181818181818,3.7,TRUE
United Kingdom,Cyprus,5.6,3.6,TRUE
United Kingdom,Greece,7.5,3.5,TRUE
United Kingdom,Ireland,8.6,3.7,TRUE
United Kingdom,Latvia,3.888888888888889,3.5,TRUE
United Kingdom,Malta,4.5,3.5,TRUE
United Kingdom,Sweden,5.285714285714286,3.5,TRUE
United Kingdom,Turkey,6.8125,3.6,TRUE
Albania,Bosnia & Herzegovina,6.25,3.672222222222217,TRUE
Albania,F.Y.R. Macedonia,8.272727272727273,3.4444444444444446,TRUE
Albania,Greece,10.642857142857142,3.5555555555555554,TRUE
Albania,Malta,3.6,3.5555555555555554,TRUE
Albania,Serbia & Montenegro,5.666666666666667,3.5555555555555554,TRUE
Albania,Turkey,9.416666666666666,3.5555555555555554,TRUE
Andorra,France,4.333333333333333,4.166666666666667,TRUE
Andorra,Greece,4.25,4,TRUE
Andorra,Spain,10,4,TRUE
Andorra,Ukraine,6.125,4,TRUE
Austria,Albania,6.333333333333333,4,TRUE
Austria,Serbia & Montenegro,12,4.333333333333333,TRUE
Belarus,Russia,11,3.672222222222217,TRUE
Belarus,Serbia & Montenegro,6.666666666666667,3.5555555555555554,TRUE
Belarus,Ukraine,9.571428571428571,3.4444444444444446,TRUE
Bosnia & Herzegovina,Albania,4.3,3.7,TRUE
Bosnia & Herzegovina,F.Y.R. Macedonia,8.76923076923077,3.704999999999995,TRUE
Bosnia & Herzegovina,Serbia & Montenegro,11.333333333333334,3.604999999999995,TRUE
Croatia,Albania,6.25,3.5,TRUE
Croatia,F.Y.R. Macedonia,8.090909090909092,3.5,TRUE
Croatia,Serbia & Montenegro,12,3.7,TRUE
Cyprus,Serbia & Montenegro,10,3.6,TRUE
Denmark,Bosnia & Herzegovina,4.666666666666667,3.7777777777777777,TRUE
Denmark,Germany,5,3.6666666666666665,TRUE
Denmark,Iceland,7.818181818181818,3.6666666666666665,TRUE
Denmark,Ireland,4.5,3.5555555555555554,TRUE
Denmark,Norway,7.1,3.561111111111106,TRUE
Denmark,Serbia & Montenegro,5.666666666666667,3.7777777777777777,TRUE
Denmark,Sweden,10.25,3.561111111111106,TRUE
Denmark,Turkey,6.5,3.6666666666666665,TRUE
F.Y.R. Macedonia,Albania,11.363636363636363,3.672222222222217,TRUE
F.Y.R. Macedonia,Bosnia & Herzegovina,7.533333333333333,3.6666666666666665,TRUE
F.Y.R. Macedonia,Croatia,7,3.5555555555555554,TRUE
F.Y.R. Macedonia,Greece,3.636363636363636,3.449999999999995,TRUE
F.Y.R. Macedonia,Serbia & Montenegro,10,3.672222222222217,TRUE
F.Y.R. Macedonia,Turkey,8.23076923076923,3.5555555555555554,TRUE
F.Y.R. Macedonia,Ukraine,3.857142857142857,3.561111111111106,TRUE
Finland,Iceland,7.461538461538462,3.6666666666666665,TRUE
Finland,Norway,6.363636363636363,3.6666666666666665,TRUE
Finland,Russia,5.285714285714286,3.5555555555555554,TRUE
Finland,Serbia & Montenegro,6.666666666666667,3.5555555555555554,TRUE
Finland,Sweden,8.3,3.4444444444444446,TRUE
France,Serbia & Montenegro,5.333333333333333,3.6,TRUE
Germany,Serbia & Montenegro,8.333333333333334,3.6,TRUE
Greece,Albania,9.538461538461538,3.5,TRUE
Greece,Serbia & Montenegro,8,3.5,TRUE
Israel,Serbia & Montenegro,5,3.6,TRUE
Lithuania,Norway,3.5833333333333335,3.4444444444444446,TRUE
Lithuania,Russia,7.818181818181818,3.5555555555555554,TRUE
Lithuania,Ukraine,5.8,3.5555555555555554,TRUE
Monaco,Bosnia & Herzegovina,5.6,5.333333333333333,TRUE
Monaco,Cyprus,6,5,TRUE
Norway,Serbia & Montenegro,5.333333333333333,3.5,TRUE
Portugal,Serbia & Montenegro,5.666666666666667,3.7,TRUE
Romania,Serbia & Montenegro,8,3.5,TRUE
Russia,Serbia & Montenegro,5.333333333333333,3.6,TRUE
Serbia & Montenegro,Albania,5.5,5,TRUE
Serbia & Montenegro,Bosnia & Herzegovina,8.2,5,TRUE
Serbia & Montenegro,Croatia,8.4,4.666666666666667,TRUE
Serbia & Montenegro,F.Y.R. Macedonia,9.833333333333334,5.333333333333333,TRUE
Serbia & Montenegro,Greece,8.75,5,TRUE
Serbia & Montenegro,Ukraine,5,4.6833333333333185,TRUE
Slovenia,F.Y.R. Macedonia,7.272727272727272,3.5049999999999955,TRUE
Slovenia,Serbia & Montenegro,11.333333333333334,3.5,TRUE
Spain,Serbia & Montenegro,4.666666666666667,3.7,TRUE
Sweden,Serbia & Montenegro,9.333333333333334,3.6,TRUE
Switzerland,Albania,8.833333333333334,3.7777777777777777,TRUE
Switzerland,Austria,4.2,3.6666666666666665,TRUE
Switzerland,Bosnia & Herzegovina,6.833333333333333,3.5555555555555554,TRUE
Switzerland,Croatia,4.909090909090909,3.4444444444444446,TRUE
Switzerland,F.Y.R. Macedonia,4.7272727272727275,3.449999999999995,TRUE
Switzerland,Germany,5.555555555555555,3.6666666666666665,TRUE
Switzerland,Serbia & Montenegro,12,3.5555555555555554,TRUE
Switzerland,Spain,3.6666666666666665,3.5555555555555554,TRUE
Switzerland,Turkey,7.714285714285714,3.672222222222217,TRUE
Netherlands,Serbia & Montenegro,8.666666666666666,3.5,TRUE
Turkey,Albania,5.454545454545454,3.7,TRUE
Turkey,F.Y.R. Macedonia,6,3.6,TRUE
Turkey,Serbia & Montenegro,5,3.4049999999999954,TRUE
Ukraine,Serbia & Montenegro,9,3.6,TRUE
Andorra,Finland,5.444444444444445,4.008333333333326,TRUE
Andorra,Israel,5,4,TRUE
Andorra,Monaco,5.666666666666667,4.166666666666667,TRUE
Andorra,Portugal,9.142857142857142,3.8333333333333335,TRUE
Belarus,Israel,4.5,3.5555555555555554,TRUE
Denmark,Finland,5.222222222222222,3.5555555555555554,TRUE
Estonia,Denmark,4.5,3.5049999999999955,TRUE
Estonia,Finland,8.8,3.5,TRUE
Estonia,Lithuania,3.8,3.5,TRUE
Estonia,Switzerland,4.333333333333333,3.5,TRUE
F.Y.R. Macedonia,Slovenia,5.75,3.561111111111106,TRUE
Finland,Estonia,8.555555555555555,3.6666666666666665,TRUE
Finland,Israel,4.090909090909091,3.672222222222217,TRUE
France,Monaco,6,3.5049999999999955,TRUE
Greece,Belarus,3.7142857142857144,3.7,TRUE
Iceland,Denmark,9.416666666666666,3.7,TRUE
Iceland,Finland,8.416666666666666,3.5049999999999955,TRUE
Ireland,Denmark,5.928571428571429,3.5,TRUE
Ireland,Lithuania,9.2,3.6,TRUE
Israel,Belarus,3.75,3.6,TRUE
Latvia,Belarus,4.111111111111111,3.6,TRUE
Latvia,Denmark,4.5,3.6,TRUE
Latvia,Lithuania,8.3,3.5,TRUE
Latvia,Switzerland,3.75,3.5,TRUE
Lithuania,Belarus,4.375,3.5555555555555554,TRUE
Lithuania,Estonia,6.888888888888889,3.7777777777777777,TRUE
Lithuania,Finland,3.6666666666666665,3.4444444444444446,TRUE
Lithuania,Latvia,9.77777777777778,3.6666666666666665,TRUE
Malta,Denmark,3.8181818181818183,3.7,TRUE
Malta,Switzerland,4,3.5,TRUE
Monaco,Denmark,7.5,5,TRUE
Monaco,Israel,6,5,TRUE
Norway,Denmark,8.083333333333334,3.5049999999999955,TRUE
Norway,Finland,7.1,3.5,TRUE
Norway,Lithuania,3.8333333333333335,3.5,TRUE
Poland,Denmark,3.8,3.7777777777777777,TRUE
Poland,Finland,4.2727272727272725,3.7777777777777777,TRUE
Poland,Lithuania,5.111111111111111,3.6666666666666665,TRUE
Russia,Belarus,7.714285714285714,3.6,TRUE
Slovenia,Denmark,4.076923076923077,3.7,TRUE
Spain,Andorra,10.8,3.7,TRUE
Sweden,Denmark,7.538461538461538,3.5,TRUE
Sweden,Finland,9.11111111111111,3.604999999999995,TRUE
Switzerland,Portugal,8.5,3.6666666666666665,TRUE
Netherlands,Denmark,4.076923076923077,3.7,TRUE
Ukraine,Belarus,7.333333333333333,3.604999999999995,TRUE
United Kingdom,Lithuania,6.75,3.7,TRUE
Andorra,Hungary,4.25,4.166666666666667,TRUE
Belarus,Moldova,6.636363636363637,3.5555555555555554,TRUE
Belgium,Hungary,3.7142857142857144,3.5,TRUE
Bulgaria,Cyprus,4.5,3.625,TRUE
Bulgaria,F.Y.R. Macedonia,7.181818181818182,3.625,TRUE
Bulgaria,Greece,9.25,3.75,TRUE
Bulgaria,Russia,4.777777777777778,3.875,TRUE
Bulgaria,Serbia & Montenegro,4,3.75,TRUE
Bulgaria,Turkey,7.384615384615385,3.75,TRUE
Bulgaria,Ukraine,4.384615384615385,3.75,TRUE
Finland,Hungary,6.625,3.5555555555555554,TRUE
Greece,Moldova,3.769230769230769,3.4,TRUE
Hungary,Greece,6.111111111111111,3.8333333333333335,TRUE
Hungary,Romania,4.25,4,TRUE
Hungary,Russia,4.5,4,TRUE
Hungary,Ukraine,4.125,4,TRUE
Iceland,Hungary,5,3.6,TRUE
Moldova,Greece,4.083333333333333,4,TRUE
Moldova,Norway,4.1,3.875,TRUE
Moldova,Romania,11.583333333333334,3.6312499999999943,TRUE
Moldova,Russia,8.5,3.75,TRUE
Moldova,Ukraine,7.636363636363637,3.625,TRUE
Norway,Hungary,3.625,3.4,TRUE
Poland,Hungary,4.571428571428571,3.7777777777777777,TRUE
Portugal,Moldova,8,3.6,TRUE
Romania,Hungary,8.285714285714286,3.5,TRUE
Romania,Moldova,11.5,3.6,TRUE
Russia,Moldova,6.3076923076923075,3.6,TRUE
Serbia & Montenegro,Hungary,7,4.666666666666667,TRUE
Spain,Moldova,4.153846153846154,3.5,TRUE
Sweden,Hungary,3.4285714285714284,3.4049999999999954,TRUE
Turkey,Moldova,4.666666666666667,3.6,TRUE
Ukraine,Moldova,6.090909090909091,3.6,TRUE
Cyprus,Bulgaria,9,3.604999999999995,TRUE
F.Y.R. Macedonia,Bulgaria,6,3.5555555555555554,TRUE
France,Bulgaria,4.142857142857143,3.7,TRUE
Greece,Bulgaria,8,3.6,TRUE
Hungary,Bulgaria,5.25,4.174999999999993,TRUE
Hungary,Iceland,6.444444444444445,4.008333333333326,TRUE
Moldova,Belarus,6.571428571428571,3.875,TRUE
Moldova,Bulgaria,4,3.75,TRUE
Spain,Bulgaria,7.75,3.6,TRUE
Turkey,Bulgaria,6.125,3.5,TRUE
Armenia,France,4.166666666666667,4,TRUE
Armenia,Greece,8,4,TRUE
Armenia,Norway,4.285714285714286,4.008333333333326,TRUE
Armenia,Russia,11.333333333333334,4.166666666666667,TRUE
Armenia,Ukraine,8,4.166666666666667,TRUE
Belarus,Armenia,6.142857142857143,3.5555555555555554,TRUE
Belgium,Armenia,10.25,3.5,TRUE
Bulgaria,Armenia,7.75,3.5062499999999943,TRUE
Cyprus,Armenia,8.571428571428571,3.7,TRUE
France,Armenia,9.333333333333334,3.6,TRUE
Germany,Armenia,5.625,3.6,TRUE
Greece,Armenia,8.125,3.7,TRUE
Israel,Armenia,9.22222222222222,3.5,TRUE
Poland,Armenia,6.375,3.7777777777777777,TRUE
Romania,Armenia,4.777777777777778,3.6,TRUE
Russia,Armenia,10.375,3.5049999999999955,TRUE
Spain,Armenia,7.875,3.4,TRUE
Netherlands,Armenia,10.375,3.6,TRUE
Turkey,Armenia,8.333333333333334,3.7,TRUE
Ukraine,Armenia,6.142857142857143,3.704999999999995,TRUE
Armenia,Belarus,5.2,4,TRUE
Armenia,Cyprus,4.25,4,TRUE
Armenia,Georgia,9.285714285714286,4.166666666666667,TRUE
Austria,Armenia,5,4.166666666666667,TRUE
Austria,Serbia,10.25,4.008333333333326,TRUE
Belarus,Georgia,7.857142857142857,3.7777777777777777,TRUE
Bosnia & Herzegovina,Serbia,11.25,3.5,TRUE
Bulgaria,Serbia,6,3.75,TRUE
Croatia,Serbia,10.666666666666666,3.7,TRUE
Cyprus,Georgia,5.571428571428571,3.6,TRUE
Cyprus,Serbia,4,3.7,TRUE
Czech Republic,Armenia,11.5,5.333333333333333,TRUE
Czech Republic,Russia,7,5.333333333333333,TRUE
Czech Republic,Serbia,8.666666666666666,5.333333333333333,TRUE
Czech Republic,Ukraine,9.25,5,TRUE
Estonia,Georgia,5.833333333333333,3.5,TRUE
F.Y.R. Macedonia,Serbia,10.125,3.5555555555555554,TRUE
Finland,Serbia,3.875,3.6666666666666665,TRUE
France,Serbia,8.444444444444445,3.5049999999999955,TRUE
Georgia,Armenia,10.4,4.4,TRUE
Georgia,Belarus,7.2,4.4,TRUE
Georgia,Lithuania,8.142857142857142,4.6,TRUE
Georgia,Russia,4.833333333333333,4.4,TRUE
Georgia,Ukraine,8.5,4.209999999999991,TRUE
Germany,Serbia,6.875,3.6,TRUE
Greece,Georgia,6,3.4,TRUE
Greece,Serbia,3.7777777777777777,3.5,TRUE
Hungary,Serbia,5.285714285714286,3.8333333333333335,TRUE
Iceland,Serbia,3.75,3.5,TRUE
Israel,Georgia,4.833333333333333,3.4,TRUE
Latvia,Georgia,5.166666666666667,3.7,TRUE
Lithuania,Georgia,10.555555555555555,3.6666666666666665,TRUE
Moldova,Georgia,5.4,3.75,TRUE
Montenegro,Bosnia & Herzegovina,9.833333333333334,4.75,TRUE
Montenegro,F.Y.R. Macedonia,9.5,4.5,TRUE
Montenegro,Russia,5.666666666666667,4.75,TRUE
Montenegro,Serbia,12,4.75,TRUE
Montenegro,Slovenia,8.666666666666666,4.5,TRUE
Norway,Serbia,6.555555555555555,3.7,TRUE
Poland,Georgia,4,3.5555555555555554,TRUE
Poland,Serbia,3.625,3.5555555555555554,TRUE
Romania,Serbia,4,3.7,TRUE
Russia,Georgia,7.5,3.5,TRUE
Serbia,Bosnia & Herzegovina,9.75,4.166666666666667,TRUE
Serbia,Bulgaria,4.5,4.166666666666667,TRUE
Serbia,F.Y.R. Macedonia,10,4.166666666666667,TRUE
Serbia,Greece,6.888888888888889,4.008333333333326,TRUE
Serbia,Hungary,6.857142857142857,4.166666666666667,TRUE
Serbia,Russia,4.75,4,TRUE
Serbia,Slovenia,7.4,4,TRUE
Slovenia,Serbia,11.25,3.6,TRUE
Sweden,Serbia,7.285714285714286,3.5,TRUE
Switzerland,Serbia,10.571428571428571,3.888888888888889,TRUE
Netherlands,Serbia,7,3.5,TRUE
Turkey,Georgia,7.222222222222222,3.8,TRUE
Ukraine,Georgia,9.25,3.7,TRUE
Albania,Montenegro,9.5,3.6666666666666665,TRUE
Bosnia & Herzegovina,Montenegro,9,3.5,TRUE
Croatia,Montenegro,5,3.5,TRUE
F.Y.R. Macedonia,Montenegro,5.5,3.6666666666666665,TRUE
Georgia,Belgium,6,4.4,TRUE
Montenegro,Albania,8.4,4.5,TRUE
Montenegro,Croatia,5.666666666666667,4.5,TRUE
Serbia,Belgium,4,3.8416666666666592,TRUE
Serbia,Croatia,8.571428571428571,4.166666666666667,TRUE
Serbia,Montenegro,8,4.333333333333333,TRUE
Slovenia,Montenegro,7.5,3.4,TRUE
Andorra,Azerbaijan,5,4,TRUE
Azerbaijan,Georgia,8,4.409999999999991,TRUE
Azerbaijan,Greece,6.111111111111111,4.4,TRUE
Azerbaijan,Israel,4.833333333333333,4.4,TRUE
Azerbaijan,Norway,4.714285714285714,4.6,TRUE
Azerbaijan,Romania,5,4.6,TRUE
Azerbaijan,Russia,6.5,4.209999999999991,TRUE
Azerbaijan,Turkey,12,4.4,TRUE
Azerbaijan,Ukraine,9,4.4,TRUE
Belarus,Azerbaijan,7.4,3.6666666666666665,TRUE
Belgium,Azerbaijan,3.8333333333333335,3.5,TRUE
Bosnia & Herzegovina,Azerbaijan,4.666666666666667,3.7,TRUE
Bulgaria,Azerbaijan,6.666666666666667,3.5,TRUE
Croatia,Azerbaijan,5.75,3.6,TRUE
Cyprus,Azerbaijan,7.714285714285714,3.5,TRUE
Czech Republic,Azerbaijan,10,5,TRUE
Estonia,Azerbaijan,4.142857142857143,3.7,TRUE
Georgia,Azerbaijan,9.5,4.4,TRUE
Greece,Azerbaijan,5.375,3.5,TRUE
Hungary,Azerbaijan,8,4.166666666666667,TRUE
Israel,Azerbaijan,5.428571428571429,3.4049999999999954,TRUE
Lithuania,Azerbaijan,6.75,3.5555555555555554,TRUE
Malta,Azerbaijan,7.833333333333333,3.4,TRUE
Moldova,Azerbaijan,9.571428571428571,3.875,TRUE
Poland,Azerbaijan,8.428571428571429,3.6666666666666665,TRUE
Romania,Azerbaijan,4.428571428571429,3.7,TRUE
Russia,Azerbaijan,9.875,3.6,TRUE
San Marino,Albania,8.25,5.333333333333333,TRUE
San Marino,Armenia,7.666666666666667,5,TRUE
San Marino,Greece,7.5,5.666666666666667,TRUE
San Marino,Turkey,6.333333333333333,5.333333333333333,TRUE
Netherlands,Azerbaijan,3.875,3.7,TRUE
Turkey,Azerbaijan,12,3.7,TRUE
Ukraine,Azerbaijan,11.142857142857142,3.5,TRUE
Azerbaijan,Moldova,5.428571428571429,4.4,TRUE
Azerbaijan,Malta,5,4.4,TRUE
Slovakia,Azerbaijan,5.8,4.762499999999989,TRUE
Slovakia,Estonia,5.714285714285714,5,TRUE
Slovakia,Norway,5.4,5,TRUE
Slovakia,Sweden,8.2,4.762499999999989,TRUE
Ukraine,Slovakia,4.666666666666667,3.7,TRUE
Slovakia,Belgium,6.666666666666667,4.75,TRUE
Bosnia & Herzegovina,Slovakia,3.6666666666666665,3.5,TRUE
Iceland,Slovakia,5,3.7,TRUE
Portugal,Slovakia,4.5,3.7,TRUE
Albania,Italy,9.5,3.5555555555555554,TRUE
Armenia,Italy,6,4.333333333333333,TRUE
Estonia,Italy,6.5,3.5049999999999955,TRUE
France,Italy,4.5,3.5,TRUE
Georgia,Italy,5.5,4.4,TRUE
Greece,Italy,6.5,3.5,TRUE
Hungary,Italy,4.5,4,TRUE
Italy,Germany,7,6,TRUE
Italy,Romania,10.25,6,TRUE
Latvia,Italy,6,3.5,TRUE
Lithuania,Italy,7,3.6666666666666665,TRUE
Malta,Italy,10,3.5,TRUE
Poland,Italy,10,3.7777777777777777,TRUE
Portugal,Italy,6,3.7,TRUE
San Marino,Italy,9.5,5.333333333333333,TRUE
Slovenia,Italy,4,3.6,TRUE
Spain,Italy,6.5,3.3,TRUE
Switzerland,Italy,4.5,3.6666666666666665,TRUE
Albania,San Marino,9,3.6666666666666665,TRUE
Malta,San Marino,6,3.5,TRUE
San Marino,Malta,7,5.3499999999999845,TRUE
Turkey,San Marino,5,3.6,TRUE
Italy,Bulgaria,10,6,TRUE
Italy,Cyprus,6.666666666666667,6,TRUE
Italy,Albania,12,6,TRUE
